index,ticker,per_end_date,per_type,shares_out
728251,ORN,2024-03-31,Q,32.86
192976,CGC,2024-03-31,Q,100.23
567226,LEGT,2024-03-31,Q,25.8
567076,LEGH,2024-03-31,Q,24.4
192901,CGBS,2024-03-31,Q,7.5
727801,ORKA,2024-03-31,Q,1.21
193276,CGEM,2024-03-31,Q,43.07
568276,LEU,2024-03-31,Q,15.68
568126,LESL,2024-03-31,Q,184.51
567976,LENZ,2024-03-31,Q,3.65
728026,ORLY,2024-03-31,Q,58.89
277051,DERM,2024-03-31,Q,19.93
573376,LIF,2024-03-31,Q,
573301,LIDR,2024-03-31,Q,6.5
573226,LICY,2024-03-31,Q,22.39
274726,DDOG,2024-03-31,Q,333.97
572551,LHX,2024-03-31,Q,189.68
194401,CGTX,2024-03-31,Q,40.04
273976,DDD,2024-03-31,Q,133.43
725701,OPY,2024-03-31,Q,10.33
725851,ORA,2024-03-31,Q,60.4
194251,CGRNQ,2024-03-31,Q,18.35
573901,LILA,2024-03-31,Q,198.8
573826,LII,2024-03-31,Q,35.62
573676,LIFW,2024-03-31,Q,139.97
571351,LGMK,2024-03-31,Q,2.2
571276,LGL,2024-03-31,Q,5.37
571201,LGIH,2024-03-31,Q,23.57
570901,LGF.B,2024-03-31,Q,235.3
275701,DECK,2024-03-31,Q,154.01
570826,LGF.A,2024-03-31,Q,235.3
727051,ORGN,2024-03-31,Q,146.51
571501,LGND,2024-03-31,Q,17.7
726226,ORBT,2024-03-31,Q,3.54
194026,CGON,2024-03-31,Q,66.64
572026,LH,2024-03-31,Q,84.29
726376,ORC,2024-03-31,Q,52.97
571876,LGVN,2024-03-31,Q,2.52
193951,CGNX,2024-03-31,Q,171.66
275251,DEA,2024-03-31,Q,103.0
196051,CHE,2024-03-31,Q,15.14
581626,LOB,2024-03-31,Q,44.94
592051,LUCD,2024-03-31,Q,49.78
265051,CYCC,2024-03-31,Q,1.32
591301,LTRY,2024-03-31,Q,4.75
591226,LTRX,2024-03-31,Q,37.58
264301,CXT,2024-03-31,Q,57.12
592801,LUMO,2024-03-31,Q,8.12
264376,CXW,2024-03-31,Q,111.63
592726,LUMN,2024-03-31,Q,1015.04
592126,LUCY,2024-03-31,Q,0.66
198151,CHMG,2024-03-31,Q,4.75
264601,CYAN,2024-03-31,Q,6.95
593026,LUNG,2024-03-31,Q,38.54
591151,LTRPB,2024-03-31,Q,77.12
265276,CYCN,2024-03-31,Q,2.71
719701,ONB,2024-03-31,Q,293.38
265726,CYH,2024-03-31,Q,138.97
719851,ONCO,2024-03-31,Q,0.56
589351,LSTR,2024-03-31,Q,35.76
589276,LSTA,2024-03-31,Q,8.31
265951,CYN,2024-03-31,Q,1.09
591076,LTRPA,2024-03-31,Q,77.12
590176,LTBR,2024-03-31,Q,14.19
591001,LTRN,2024-03-31,Q,10.76
590251,LTC,2024-03-31,Q,43.47
590626,LTH,2024-03-31,Q,196.71
719551,ON,2024-03-31,Q,430.23
198226,CHMI,2024-03-31,Q,30.02
595576,LXFR,2024-03-31,Q,27.41
262951,CWST,2024-03-31,Q,57.99
263026,CWT,2024-03-31,Q,57.75
717901,OMER,2024-03-31,Q,57.94
595126,LWLW,2024-03-31,Q,80.01
595501,LXEO,2024-03-31,Q,32.94
262351,CWEN,2024-03-31,Q,202.08
262426,CWENA,2024-03-31,Q,202.08
596401,LYFT,2024-03-31,Q,403.12
596326,LYEL,2024-03-31,Q,254.94
262576,CWH,2024-03-31,Q,84.54
717451,OMCC,2024-03-31,Q,12.7
596176,LYB,2024-03-31,Q,325.62
262651,CWK,2024-03-31,Q,229.05
717526,OMCL,2024-03-31,Q,45.92
596101,LXU,2024-03-31,Q,71.54
596026,LXRX,2024-03-31,Q,246.24
718351,OMI,2024-03-31,Q,76.5
718426,OMIC,2024-03-31,Q,2.47
593401,LUXH,2024-03-31,Q,41.84
593251,LUV,2024-03-31,Q,598.46
593176,LUNR,2024-03-31,Q,122.16
594001,LVLU,2024-03-31,Q,41.33
594901,LWAY,2024-03-31,Q,14.69
717976,OMEX,2024-03-31,Q,20.13
263326,CXAI,2024-03-31,Q,15.25
718051,OMF,2024-03-31,Q,119.81
594751,LVWR,2024-03-31,Q,203.16
594676,LVWD,2024-03-31,Q,45.63
594526,LVS,2024-03-31,Q,745.05
718201,OMGA,2024-03-31,Q,55.15
263476,CXDO,2024-03-31,Q,25.7
594226,LVO,2024-03-31,Q,98.59
197551,CHKR,2024-03-31,Q,46.75
584326,LPCN,2024-03-31,Q,5.35
268726,DAL,2024-03-31,Q,640.0
584176,LPAA,2024-03-31,Q,
268801,DALN,2024-03-31,Q,5.35
721876,ONTF,2024-03-31,Q,41.83
268951,DALRQ,2024-03-31,Q,
269101,DAN,2024-03-31,Q,144.95
584476,LPG,2024-03-31,Q,40.59
585301,LPSN,2024-03-31,Q,88.11
585076,LPRO,2024-03-31,Q,119.15
584776,LPLA,2024-03-31,Q,74.76
268501,DAIO,2024-03-31,Q,9.02
583501,LOPE,2024-03-31,Q,29.78
582451,LOGC,2024-03-31,Q,24.4
269776,DARE,2024-03-31,Q,8.38
582226,LODE,2024-03-31,Q,138.24
269851,DASH,2024-03-31,Q,408.91
582151,LOCO,2024-03-31,Q,31.1
196201,CHEF,2024-03-31,Q,39.77
582001,LOCL,2024-03-31,Q,8.44
196126,CHEB,2024-03-31,Q,2.88
721951,ONTO,2024-03-31,Q,49.28
269626,DAR,2024-03-31,Q,159.78
722101,ONVO,2024-03-31,Q,10.08
582601,LOGI,2024-03-31,Q,158.15
720451,ONDS,2024-03-31,Q,65.6
587926,LSCC,2024-03-31,Q,137.55
587776,LSBK,2024-03-31,Q,5.68
267001,CYTK,2024-03-31,Q,104.58
588451,LSF,2024-03-31,Q,9.58
588376,LSEA,2024-03-31,Q,36.18
720226,ONCT,2024-03-31,Q,2.96
266551,CYRX,2024-03-31,Q,49.16
587476,LSB,2024-03-31,Q,9.31
586351,LQR,2024-03-31,Q,4.83
586276,LQMT,2024-03-31,Q,917.28
720976,ONFO,2024-03-31,Q,5.11
586126,LQDT,2024-03-31,Q,30.72
721051,ONIT,2024-03-31,Q,7.76
196876,CHGG,2024-03-31,Q,102.22
586051,LQDA,2024-03-31,Q,76.35
267901,CZWI,2024-03-31,Q,10.41
267976,D,2024-03-31,Q,837.59
585751,LPX,2024-03-31,Q,72.31
585676,LPTX,2024-03-31,Q,25.6
721126,ONL,2024-03-31,Q,55.84
585601,LPTV,2024-03-31,Q,70.85
585526,LPTH,2024-03-31,Q,38.02
267676,CZR,2024-03-31,Q,216.42
587401,LSAK,2024-03-31,Q,62.34
197026,CHH,2024-03-31,Q,49.67
720826,ONEW,2024-03-31,Q,16.02
587101,LRN,2024-03-31,Q,43.26
587026,LRMR,2024-03-31,Q,63.8
586801,LRHC,2024-03-31,Q,14.3
586726,LRFC,2024-03-31,Q,2.68
267526,CZNC,2024-03-31,Q,15.38
586501,LRCX,2024-03-31,Q,1307.41
203926,CION,2024-03-31,Q,53.84
668026,NDAQ,2024-03-31,Q,576.53
667501,NCSM,2024-03-31,Q,2.49
225151,CNX,2024-03-31,Q,153.24
667276,NCRA,2024-03-31,Q,12.96
224776,CNVS,2024-03-31,Q,13.33
668251,NDLS,2024-03-31,Q,44.99
210601,CLMB,2024-03-31,Q,4.6
224251,CNTY,2024-03-31,Q,30.68
210826,CLMT,2024-03-31,Q,80.22
668851,NE,2024-03-31,Q,142.81
668476,NDRA,2024-03-31,Q,0.22
225376,CNXN,2024-03-31,Q,26.36
695776,NTRA,2024-03-31,Q,122.24
210301,CLIR,2024-03-31,Q,45.91
665701,NCDL,2024-03-31,Q,54.82
665476,NC,2024-03-31,Q,7.45
226201,COCH,2024-03-31,Q,19.6
665401,NBY,2024-03-31,Q,1.03
226276,COCO,2024-03-31,Q,56.68
666451,NCMI,2024-03-31,Q,97.03
666376,NCLH,2024-03-31,Q,429.03
666301,NCL,2024-03-31,Q,21.38
225676,CNXX,2024-03-31,Q,18.78
669151,NECB,2024-03-31,Q,14.07
224176,CNTX,2024-03-31,Q,15.97
671926,NEUE,2024-03-31,Q,8.22
671776,NEU,2024-03-31,Q,9.59
222976,CNRD,2024-03-31,Q,5.02
671251,NETD,2024-03-31,Q,38.13
211201,CLOE,2024-03-31,Q,4.27
222226,CNNE,2024-03-31,Q,62.77
673051,NEXI,2024-03-31,Q,1.37
211276,CLOV,2024-03-31,Q,496.44
222301,CNO,2024-03-31,Q,108.26
694051,NTGR,2024-03-31,Q,29.07
222376,CNOB,2024-03-31,Q,38.33
672751,NEWT,2024-03-31,Q,25.64
222526,CNP,2024-03-31,Q,639.72
694126,NTHWQ,2024-03-31,Q,
696076,NTRS,2024-03-31,Q,204.59
671101,NET,2024-03-31,Q,339.79
670126,NEON,2024-03-31,Q,15.36
694801,NTLA,2024-03-31,Q,96.44
223801,CNTA,2024-03-31,Q,100.74
669826,NEO,2024-03-31,Q,127.71
669751,NEN,2024-03-31,Q,2.84
224101,CNTM,2024-03-31,Q,2.3
669301,NEE,2024-03-31,Q,2054.53
669676,NEM,2024-03-31,Q,1153.14
210901,CLNE,2024-03-31,Q,223.26
670351,NEOV,2024-03-31,Q,33.24
694426,NTIP,2024-03-31,Q,23.51
223351,CNSL,2024-03-31,Q,118.43
670801,NERV,2024-03-31,Q,6.99
211051,CLNN,2024-03-31,Q,6.42
223426,CNSP,2024-03-31,Q,0.21
670576,NEPH,2024-03-31,Q,10.54
670426,NEP,2024-03-31,Q,93.54
665101,NBST,2024-03-31,Q,5.86
697726,NUKK,2024-03-31,Q,1.26
659776,MYSZ,2024-03-31,Q,0.45
209251,CLDT,2024-03-31,Q,48.9
659476,MYRG,2024-03-31,Q,16.76
659401,MYPS,2024-03-31,Q,135.16
697876,NURO,2024-03-31,Q,1.99
697951,NUS,2024-03-31,Q,49.7
661126,NAII,2024-03-31,Q,6.09
660601,NABL,2024-03-31,Q,184.76
228901,COMM,2024-03-31,Q,212.28
228976,COMP,2024-03-31,Q,492.31
209326,CLDX,2024-03-31,Q,55.9
698176,NUTX,2024-03-31,Q,4.96
698476,NUVL,2024-03-31,Q,64.49
230251,COP,2024-03-31,Q,1169.53
230401,COR,2024-03-31,Q,199.45
657526,MXL,2024-03-31,Q,83.13
698626,NUWE,2024-03-31,Q,0.19
228601,COLM,2024-03-31,Q,59.8
658351,MYE,2024-03-31,Q,36.94
659101,MYO,2024-03-31,Q,28.8
208951,CLDI,2024-03-31,Q,3.57
230026,COOP,2024-03-31,Q,64.72
698401,NUVB,2024-03-31,Q,219.08
658651,MYGN,2024-03-31,Q,90.48
229876,COOK,2024-03-31,Q,128.14
658501,MYFW,2024-03-31,Q,9.51
229951,COOL,2024-03-31,Q,10.34
228526,COLL,2024-03-31,Q,32.71
664126,NBHC,2024-03-31,Q,37.83
226876,COEP,2024-03-31,Q,36.09
696601,NTST,2024-03-31,Q,73.37
227026,COF,2024-03-31,Q,380.39
663826,NBBK,2024-03-31,Q,42.71
227101,COFS,2024-03-31,Q,7.56
663601,NB,2024-03-31,Q,36.25
227251,COGT,2024-03-31,Q,95.61
663376,NAVI,2024-03-31,Q,111.82
226426,COCP,2024-03-31,Q,10.17
664801,NBR,2024-03-31,Q,10.7
210076,CLH,2024-03-31,Q,53.94
226651,CODI,2024-03-31,Q,75.38
664426,NBIX,2024-03-31,Q,100.64
226726,CODX,2024-03-31,Q,31.26
696901,NTWK,2024-03-31,Q,11.4
228076,COKE,2024-03-31,Q,9.37
662101,NARI,2024-03-31,Q,58.14
228226,COLB,2024-03-31,Q,209.31
228301,COLD,2024-03-31,Q,284.03
662176,NASB,2024-03-31,Q,7.39
661726,NAOV,2024-03-31,Q,2.78
661576,NANX,2024-03-31,Q,54.69
697426,NUE,2024-03-31,Q,239.76
661501,NAMS,2024-03-31,Q,89.72
209701,CLFD,2024-03-31,Q,14.71
209551,CLF,2024-03-31,Q,475.48
227551,COHN,2024-03-31,Q,1.93
663001,NAUT,2024-03-31,Q,125.26
227626,COHR,2024-03-31,Q,151.81
228001,COIN,2024-03-31,Q,245.57
662777,NATR,2024-03-31,Q,18.73
662626,NATL,2024-03-31,Q,72.1
227851,COHU,2024-03-31,Q,47.09
662476,NATH,2024-03-31,Q,4.08
673276,NEXT,2024-03-31,Q,257.9
690301,NSC,2024-03-31,Q,225.91
683401,NNVC,2024-03-31,Q,11.78
216826,CMLS,2024-03-31,Q,16.89
683176,NNN,2024-03-31,Q,183.35
683101,NNI,2024-03-31,Q,36.72
683026,NNE,2024-03-31,Q,
690001,NS,2024-03-31,Q,126.54
216226,CMI,2024-03-31,Q,136.78
684151,NOG,2024-03-31,Q,101.06
684001,NODK,2024-03-31,Q,20.63
683926,NOC,2024-03-31,Q,147.99
690076,NSA,2024-03-31,Q,74.96
682726,NNBR,2024-03-31,Q,49.54
681601,NMIH,2024-03-31,Q,80.28
217726,CMPD,2024-03-31,Q,1.29
681526,NMHI,2024-03-31,Q,26.31
217951,CMPO,2024-03-31,Q,80.56
681076,NMFC,2024-03-31,Q,106.29
218101,CMPR,2024-03-31,Q,25.45
217576,CMP,2024-03-31,Q,41.31
682501,NN,2024-03-31,Q,111.19
682276,NMTC,2024-03-31,Q,25.93
212851,CLST,2024-03-31,Q,4.56
682126,NMRK,2024-03-31,Q,173.97
690976,NSIT,2024-03-31,Q,32.56
681976,NMRA,2024-03-31,Q,159.45
689926,NRXS,2024-03-31,Q,6.59
684676,NORD,2024-03-31,Q,11.1
214576,CMBM,2024-03-31,Q,27.89
687601,NRBO,2024-03-31,Q,4.91
687526,NRAC,2024-03-31,Q,7.95
687451,NR,2024-03-31,Q,85.2
687301,NPWR,2024-03-31,Q,213.77
687676,NRC,2024-03-31,Q,23.88
686851,NPSNY,2024-03-31,Q,888.51
215026,CMCO,2024-03-31,Q,28.7
687826,NRCIB,2024-03-31,Q,
688801,NRGV,2024-03-31,Q,147.87
688576,NRG,2024-03-31,Q,214.73
688876,NRIM,2024-03-31,Q,5.5
688426,NREF,2024-03-31,Q,17.59
213901,CLYM,2024-03-31,Q,27.72
688201,NRDY,2024-03-31,Q,173.71
688051,NRDS,2024-03-31,Q,77.74
687976,NRDE,2024-03-31,Q,15.95
214426,CMAX,2024-03-31,Q,3.8
689101,NROM,2024-03-31,Q,22.22
213826,CLX,2024-03-31,Q,124.19
689176,NRP,2024-03-31,Q,12.96
214276,CMA,2024-03-31,Q,132.59
218176,CMPS,2024-03-31,Q,61.94
686626,NPO,2024-03-31,Q,20.95
213451,CLW,2024-03-31,Q,16.68
215626,CME,2024-03-31,Q,360.07
689851,NRXP,2024-03-31,Q,10.56
685051,NOV,2024-03-31,Q,395.54
684976,NOTV,2024-03-31,Q,25.79
216001,CMG,2024-03-31,Q,1373.35
684901,NOTE,2024-03-31,Q,131.04
216076,CMG.B,2024-03-31,Q,
213376,CLVT,2024-03-31,Q,668.14
685126,NOVA,2024-03-31,Q,123.98
685651,NOVT,2024-03-31,Q,35.85
215101,CMCSA,2024-03-31,Q,3923.63
215176,CMCSK,2024-03-31,Q,
685726,NOVV,2024-03-31,Q,3.32
215251,CMCT,2024-03-31,Q,23.25
686101,NPCE,2024-03-31,Q,28.72
685801,NOW,2024-03-31,Q,205.38
212626,CLSD,2024-03-31,Q,74.72
676051,NGVT,2024-03-31,Q,36.33
675976,NGVC,2024-03-31,Q,22.75
211651,CLPS,2024-03-31,Q,25.6
676126,NHC,2024-03-31,Q,15.4
220876,CNET,2024-03-31,Q,1.8
675676,NGNE,2024-03-31,Q,12.87
693376,NTBLQ,2024-03-31,Q,9.02
675376,NGL,2024-03-31,Q,132.51
675751,NGS,2024-03-31,Q,12.44
220651,CNDT,2024-03-31,Q,208.64
676276,NHI,2024-03-31,Q,43.42
676951,NHTC,2024-03-31,Q,11.52
692926,NSTS,2024-03-31,Q,5.32
211726,CLPT,2024-03-31,Q,27.07
693076,NSYS,2024-03-31,Q,2.74
220501,CNDA,2024-03-31,Q,7.0
674026,NFLX,2024-03-31,Q,430.9
221776,CNK,2024-03-31,Q,122.35
673726,NFG,2024-03-31,Q,92.13
221926,CNL.,2024-03-31,Q,
673576,NFE,2024-03-31,Q,205.0
673501,NFBK,2024-03-31,Q,44.46
222076,CNMD,2024-03-31,Q,30.8
221176,CNFR,2024-03-31,Q,12.22
221251,CNGL,2024-03-31,Q,6.61
211576,CLPR,2024-03-31,Q,16.08
221401,CNH,2024-03-31,Q,1257.48
674401,NFSCF,2024-03-31,Q,14.88
693526,NTCT,2024-03-31,Q,71.04
692776,NSTM,2024-03-31,Q,
679726,NKTX,2024-03-31,Q,49.42
679651,NKTR,2024-03-31,Q,183.62
218851,CMT,2024-03-31,Q,9.15
679501,NKSH,2024-03-31,Q,5.89
679426,NKLA,2024-03-31,Q,45.16
679801,NL,2024-03-31,Q,48.83
679351,NKGN,2024-03-31,Q,22.5
219001,CMTG,2024-03-31,Q,138.75
679051,NJR,2024-03-31,Q,98.3
212401,CLRO,2024-03-31,Q,23.97
680701,NLY,2024-03-31,Q,500.44
680476,NLST,2024-03-31,Q,254.95
691501,NSP,2024-03-31,Q,37.65
218701,CMS,2024-03-31,Q,298.64
680176,NLOP,2024-03-31,Q,14.78
691726,NSPR,2024-03-31,Q,23.4
218626,CMRX,2024-03-31,Q,89.63
678901,NIXX,2024-03-31,Q,2.7
692101,NSSC,2024-03-31,Q,36.78
212026,CLRC,2024-03-31,Q,2.09
677926,NINE,2024-03-31,Q,35.33
211951,CLRB,2024-03-31,Q,35.85
220051,CNC,2024-03-31,Q,533.66
677251,NIC,2024-03-31,Q,14.85
677176,NI,2024-03-31,Q,448.19
219676,CNA,2024-03-31,Q,270.9
678601,NITO,2024-03-31,Q,2.99
636526,MO,2024-03-31,Q,1717.63
636301,MNTX,2024-03-31,Q,20.36
205276,CIX,2024-03-31,Q,12.31
636151,MNTS,2024-03-31,Q,11.97
636976,MOBX,2024-03-31,Q,25.85
241051,CREX,2024-03-31,Q,10.45
240676,CREG,2024-03-31,Q,7.96
637726,MODV,2024-03-31,Q,14.21
705001,NXST,2024-03-31,Q,32.94
205426,CIZN,2024-03-31,Q,5.63
705076,NXT,2024-03-31,Q,144.63
637576,MODN,2024-03-31,Q,39.42
637426,MODG,2024-03-31,Q,183.57
637351,MOD,2024-03-31,Q,52.21
705151,NXTC,2024-03-31,Q,27.97
241576,CRGX,2024-03-31,Q,39.37
635926,MNTK,2024-03-31,Q,143.62
705676,NXU,2024-03-31,Q,12.18
634876,MNPR,2024-03-31,Q,3.49
242176,CRIS,2024-03-31,Q,5.89
634726,MNOV,2024-03-31,Q,49.05
242251,CRK,2024-03-31,Q,292.2
634651,MNMD,2024-03-31,Q,71.87
634576,MNKTQ,2024-03-31,Q,13.17
242326,CRKN,2024-03-31,Q,0.35
205126,CIVI,2024-03-31,Q,100.09
242401,CRL,2024-03-31,Q,51.51
205051,CIVB,2024-03-31,Q,15.69
634426,MNKD,2024-03-31,Q,272.32
637801,MOFG,2024-03-31,Q,15.75
634951,MNR,2024-03-31,Q,95.0
241651,CRGY,2024-03-31,Q,177.36
241726,CRH,2024-03-31,Q,686.68
635551,MNST,2024-03-31,Q,1041.73
705526,NXTT,2024-03-31,Q,2.63
241951,CRI,2024-03-31,Q,36.5
635251,MNRO,2024-03-31,Q,29.9
637876,MOG.A,2024-03-31,Q,31.97
637951,MOG.B,2024-03-31,Q,31.97
239251,CRC,2024-03-31,Q,68.53
640501,MPC,2024-03-31,Q,352.33
640426,MPB,2024-03-31,Q,16.57
640276,MPAA,2024-03-31,Q,19.66
640201,MP,2024-03-31,Q,165.31
639976,MOVE,2024-03-31,Q,98.26
239551,CRCT,2024-03-31,Q,216.7
239176,CRBU,2024-03-31,Q,90.32
238651,CRAI,2024-03-31,Q,6.92
703576,NWS,2024-03-31,Q,570.45
641176,MPOYQ,2024-03-31,Q,
641026,MPLX,2024-03-31,Q,1016.2
640951,MPLN,2024-03-31,Q,16.1
239026,CRBG,2024-03-31,Q,611.64
703651,NWSA,2024-03-31,Q,570.45
239101,CRBP,2024-03-31,Q,10.51
639751,MOTS,2024-03-31,Q,5.21
704701,NXPI,2024-03-31,Q,255.68
638251,MOH,2024-03-31,Q,58.6
638176,MOGU,2024-03-31,Q,8.22
239701,CRD.A,2024-03-31,Q,49.2
704551,NXL,2024-03-31,Q,7.44
239776,CRD.B,2024-03-31,Q,49.2
639526,MOS,2024-03-31,Q,321.69
704176,NXEN,2024-03-31,Q,67.47
639451,MORN,2024-03-31,Q,42.75
239851,CRDF,2024-03-31,Q,44.72
639376,MORF,2024-03-31,Q,50.09
704401,NXGL,2024-03-31,Q,6.23
641626,MPTI,2024-03-31,Q,2.8
245251,CRUS,2024-03-31,Q,53.9
204376,CISO,2024-03-31,Q,12.23
245401,CRVL,2024-03-31,Q,17.1
707176,O,2024-03-31,Q,861.15
245551,CRVS,2024-03-31,Q,49.04
627901,MITT,2024-03-31,Q,29.45
628726,MKFG,2024-03-31,Q,19.94
628876,MKL,2024-03-31,Q,13.0
629701,MKTX,2024-03-31,Q,37.6
706801,NYT,2024-03-31,Q,164.4
244801,CRTO,2024-03-31,Q,56.14
629551,MKTW,2024-03-31,Q,329.53
629176,MKTAY,2024-03-31,Q,269.02
629026,MKSI,2024-03-31,Q,67.06
627751,MITQ,2024-03-31,Q,10.48
626776,MIR,2024-03-31,Q,227.37
245776,CRWS,2024-03-31,Q,10.24
627526,MITK,2024-03-31,Q,46.79
627376,MITA,2024-03-31,Q,6.63
627076,MIRM,2024-03-31,Q,47.12
707401,OABI,2024-03-31,Q,117.39
626926,MIRA,2024-03-31,Q,14.78
627226,MIST,2024-03-31,Q,53.15
629851,ML,2024-03-31,Q,10.52
244651,CRT,2024-03-31,Q,6.0
632701,MMM,2024-03-31,Q,553.36
632626,MMLP,2024-03-31,Q,39.0
632476,MMI,2024-03-31,Q,38.41
632251,MMC,2024-03-31,Q,492.72
632176,MMATQ,2024-03-31,Q,6.7
243526,CRNX,2024-03-31,Q,78.74
243151,CRNC,2024-03-31,Q,41.67
242851,CRMD,2024-03-31,Q,54.96
633301,MMSI,2024-03-31,Q,58.11
633226,MMS,2024-03-31,Q,61.03
706126,NYC,2024-03-31,Q,2.4
243676,CRON,2024-03-31,Q,382.01
630601,MLI,2024-03-31,Q,113.6
244351,CRS,2024-03-31,Q,49.61
630826,MLM,2024-03-31,Q,61.64
244501,CRSP,2024-03-31,Q,84.88
244576,CRSR,2024-03-31,Q,103.91
629926,MLAB,2024-03-31,Q,5.39
630901,MLNK,2024-03-31,Q,76.49
631801,MLYS,2024-03-31,Q,49.63
631651,MLTX,2024-03-31,Q,63.89
706501,NYMT,2024-03-31,Q,91.23
631501,MLSS,2024-03-31,Q,76.6
631276,MLR,2024-03-31,Q,11.47
631201,MLP,2024-03-31,Q,19.68
641776,MPU,2024-03-31,Q,35.98
652126,MTNB,2024-03-31,Q,4.35
233251,CPBI,2024-03-31,Q,4.13
700576,NVNO,2024-03-31,Q,13.32
207976,CLB,2024-03-31,Q,46.9
233101,CPAY,2024-03-31,Q,72.2
699826,NVFY,2024-03-31,Q,2.32
208126,CLBK,2024-03-31,Q,104.98
653026,MTSI,2024-03-31,Q,72.11
652801,MTRX,2024-03-31,Q,27.3
652726,MTRN,2024-03-31,Q,20.73
652576,MTR,2024-03-31,Q,1.86
650551,MTDR,2024-03-31,Q,124.78
650476,MTD,2024-03-31,Q,21.36
700951,NVRO,2024-03-31,Q,36.68
234001,CPF,2024-03-31,Q,27.04
650176,MTCH,2024-03-31,Q,265.54
650026,MTBLY,2024-03-31,Q,17.97
234301,CPHC,2024-03-31,Q,4.98
649951,MTB,2024-03-31,Q,166.62
651226,MTH,2024-03-31,Q,36.32
650701,MTEM,2024-03-31,Q,6.58
700801,NVR,2024-03-31,Q,3.17
700876,NVRI,2024-03-31,Q,79.83
207601,CLAR,2024-03-31,Q,38.3
650926,MTEX,2024-03-31,Q,1.88
651076,MTG,2024-03-31,Q,266.59
231151,CORT,2024-03-31,Q,104.11
656101,MVST,2024-03-31,Q,317.21
656026,MVO,2024-03-31,Q,11.5
656176,MWA,2024-03-31,Q,156.18
231376,CORZQ,2024-03-31,Q,388.26
699001,NVCR,2024-03-31,Q,107.61
231526,COSM,2024-03-31,Q,16.93
655276,MVBF,2024-03-31,Q,12.84
655651,MVIS,2024-03-31,Q,206.06
657076,MXC,2024-03-31,Q,2.09
657001,MX,2024-03-31,Q,38.26
698851,NVAX,2024-03-31,Q,140.4
699076,NVCT,2024-03-31,Q,18.37
699526,NVEC,2024-03-31,Q,4.83
653851,MTX,2024-03-31,Q,32.25
232426,COYA,2024-03-31,Q,14.6
653626,MTW,2024-03-31,Q,35.54
653476,MTUS,2024-03-31,Q,43.89
699601,NVEE,2024-03-31,Q,64.55
653401,MTTR,2024-03-31,Q,314.51
655126,MUX,2024-03-31,Q,49.44
654076,MTZ,2024-03-31,Q,79.46
231826,COTY,2024-03-31,Q,867.9
654826,MUSA,2024-03-31,Q,20.72
654751,MURA,2024-03-31,Q,16.92
654676,MUR,2024-03-31,Q,152.58
231976,COUR,2024-03-31,Q,156.11
654526,MULN,2024-03-31,Q,0.08
654301,MUEL,2024-03-31,Q,
234451,CPHI,2024-03-31,Q,14.82
644626,MRO,2024-03-31,Q,571.48
644551,MRNS,2024-03-31,Q,54.93
644401,MRNA,2024-03-31,Q,383.24
237376,CPTN,2024-03-31,Q,15.92
644101,MRKR,2024-03-31,Q,8.91
644026,MRK,2024-03-31,Q,2533.03
237451,CPTP,2024-03-31,Q,
643951,MRIN,2024-03-31,Q,3.11
645676,MRVI,2024-03-31,Q,251.75
236626,CPSH,2024-03-31,Q,14.52
645526,MRUS,2024-03-31,Q,58.69
236776,CPSS,2024-03-31,Q,21.13
236851,CPT,2024-03-31,Q,106.54
645001,MRSN,2024-03-31,Q,121.3
645376,MRTN,2024-03-31,Q,81.36
642601,MRAM,2024-03-31,Q,21.23
642526,MRAI,2024-03-31,Q,10.3
703426,NWPX,2024-03-31,Q,9.92
642151,MPX,2024-03-31,Q,34.68
642076,MPWR,2024-03-31,Q,48.67
238426,CQP,2024-03-31,Q,484.04
641926,MPW,2024-03-31,Q,599.1
642226,MQ,2024-03-31,Q,518.01
642826,MRBK,2024-03-31,Q,11.19
643576,MREO,2024-03-31,Q,140.26
643501,MRDB,2024-03-31,Q,67.75
703126,NWL,2024-03-31,Q,415.2
703201,NWLI,2024-03-31,Q,3.64
643276,MRCY,2024-03-31,Q,59.37
643051,MRCC,2024-03-31,Q,
642976,MRC,2024-03-31,Q,84.39
703276,NWN,2024-03-31,Q,38.03
657226,MXCT,2024-03-31,Q,104.4
236476,CPS,2024-03-31,Q,17.29
702601,NWFL,2024-03-31,Q,8.11
234976,CPK,2024-03-31,Q,22.27
648526,MSN,2024-03-31,Q,
701851,NVVE,2024-03-31,Q,0.61
701701,NVTS,2024-03-31,Q,183.0
648001,MSI,2024-03-31,Q,166.79
234901,CPIX,2024-03-31,Q,14.18
701251,NVST,2024-03-31,Q,171.86
701326,NVT,2024-03-31,Q,166.02
649426,MSTR,2024-03-31,Q,177.37
207226,CKX,2024-03-31,Q,1.99
207376,CL,2024-03-31,Q,820.44
647926,MSGS,2024-03-31,Q,23.95
702376,NWBO,2024-03-31,Q,1205.67
646426,MSAI,2024-03-31,Q,11.96
646726,MSBI,2024-03-31,Q,21.48
646201,MSA,2024-03-31,Q,39.38
206851,CKPT,2024-03-31,Q,35.69
236401,CPRX,2024-03-31,Q,118.01
236251,CPRI,2024-03-31,Q,116.57
647776,MSGM,2024-03-31,Q,3.42
235501,CPMD,2024-03-31,Q,660.63
647551,MSFT,2024-03-31,Q,7432.31
647401,MSEX,2024-03-31,Q,17.81
235726,CPNG,2024-03-31,Q,1795.0
