index,ticker,per_end_date,per_type,mkt_val
354976,FBIN,2024-03-31,Q,10590.41
355051,FBIO,2024-03-31,Q,38.47
740401,PBBK,2024-03-31,Q,33.93
741601,PBLA,2024-03-31,Q,2.33
742576,PBT,2024-03-31,Q,563.97
352951,FAF,2024-03-31,Q,6332.33
353101,FALC,2024-03-31,Q,15.2
353851,FAT,2024-03-31,Q,119.56
353326,FANG,2024-03-31,Q,35342.38
742126,PBPB,2024-03-31,Q,361.38
353626,FARM,2024-03-31,Q,75.24
353701,FARO,2024-03-31,Q,413.12
355126,FBIZ,2024-03-31,Q,310.83
738901,PASG,2024-03-31,Q,83.18
738751,PARR,2024-03-31,Q,2199.16
356776,FBYD,2024-03-31,Q,1408.49
356851,FC,2024-03-31,Q,520.82
357001,FCAP,2024-03-31,Q,95.75
738451,PARAA,2024-03-31,Q,14243.75
738976,PATH,2024-03-31,Q,12899.51
357226,FCBC,2024-03-31,Q,635.58
738226,PAR,2024-03-31,Q,1541.41
738151,PAPL,2024-03-31,Q,10.27
738076,PANW,2024-03-31,Q,91802.41
738001,PANL,2024-03-31,Q,325.65
357526,FCCO,2024-03-31,Q,132.97
738376,PARA,2024-03-31,Q,7844.45
356476,FBRX,2024-03-31,Q,25.37
355276,FBLG,2024-03-31,Q,352.78
740101,PB,2024-03-31,Q,6152.37
740026,PAYX,2024-03-31,Q,44203.5
739951,PAYS,2024-03-31,Q,193.86
355576,FBMS,2024-03-31,Q,810.11
739876,PAYO,2024-03-31,Q,1728.68
739801,PAYC,2024-03-31,Q,11564.47
355726,FBNC,2024-03-31,Q,1485.77
356326,FBRT,2024-03-31,Q,1093.78
739201,PATK,2024-03-31,Q,2676.29
739351,PAVM,2024-03-31,Q,20.18
356026,FBP,2024-03-31,Q,2969.57
739576,PAY,2024-03-31,Q,2823.87
712126,ODP,2024-03-31,Q,1942.62
848926,SAIC,2024-03-31,Q,6685.21
848851,SAIA,2024-03-31,Q,15554.07
848776,SAH,2024-03-31,Q,1929.76
848701,SAGE,2024-03-31,Q,1127.81
848551,SAFT,2024-03-31,Q,1219.43
850576,SAOSA,2024-03-31,Q,
850426,SANW,2024-03-31,Q,20.95
850351,SANM,2024-03-31,Q,3448.1
245251,CRUS,2024-03-31,Q,4988.98
850051,SANA,2024-03-31,Q,2204.48
245551,CRVS,2024-03-31,Q,87.29
849901,SAMG,2024-03-31,Q,219.92
245626,CRWD,2024-03-31,Q,77540.67
245776,CRWS,2024-03-31,Q,52.23
849601,SAM,2024-03-31,Q,3639.01
245401,CRVL,2024-03-31,Q,4496.44
244801,CRTO,2024-03-31,Q,1968.92
247276,CSBR,2024-03-31,Q,66.61
846826,RYN,2024-03-31,Q,4948.67
248776,CSL,2024-03-31,Q,18652.78
846601,RYI,2024-03-31,Q,1150.25
249001,CSLR,2024-03-31,Q,29.51
846226,RYAN,2024-03-31,Q,14442.42
846151,RYAM,2024-03-31,Q,313.29
249451,CSPI,2024-03-31,Q,179.32
845926,RXT,2024-03-31,Q,353.33
845851,RXST,2024-03-31,Q,1917.41
249676,CSR,2024-03-31,Q,852.08
845776,RXRX,2024-03-31,Q,2367.96
846901,RYTM,2024-03-31,Q,2641.96
848026,SACQF,2024-03-31,Q,283.07
247501,CSCO,2024-03-31,Q,202094.92
847951,SACH,2024-03-31,Q,211.61
847876,SABS,2024-03-31,Q,41.88
847801,SABR,2024-03-31,Q,924.28
248026,CSGS,2024-03-31,Q,1513.39
847276,S,2024-03-31,Q,7226.28
847051,RZLV,2024-03-31,Q,89.29
247951,CSGP,2024-03-31,Q,39445.87
850801,SAPX,2024-03-31,Q,2.41
854476,SBOW,2024-03-31,Q,871.88
241051,CREX,2024-03-31,Q,39.38
241576,CRGX,2024-03-31,Q,878.71
241651,CRGY,2024-03-31,Q,2110.55
241726,CRH,2024-03-31,Q,59232.8
853576,SBIG,2024-03-31,Q,7.3
241951,CRI,2024-03-31,Q,3090.7
853426,SBH,2024-03-31,Q,1302.65
239701,CRD.A,2024-03-31,Q,463.92
239776,CRD.B,2024-03-31,Q,446.21
239851,CRDF,2024-03-31,Q,238.83
855451,SBXC,2024-03-31,Q,180.78
240076,CRDO,2024-03-31,Q,3460.13
855301,SBUX,2024-03-31,Q,103517.46
854626,SBR,2024-03-31,Q,927.1
855151,SBT,2024-03-31,Q,268.56
855001,SBSI,2024-03-31,Q,885.22
854851,SBSAA,2024-03-31,Q,
240676,CREG,2024-03-31,Q,9.87
854701,SBRA,2024-03-31,Q,3419.19
853351,SBGI,2024-03-31,Q,890.1
242176,CRIS,2024-03-31,Q,64.07
851851,SAVE,2024-03-31,Q,529.99
243676,CRON,2024-03-31,Q,997.05
851701,SAVA,2024-03-31,Q,877.46
243526,CRNX,2024-03-31,Q,3686.02
851326,SATS,2024-03-31,Q,3869.2
244351,CRS,2024-03-31,Q,3543.02
851026,SASR,2024-03-31,Q,1043.01
244501,CRSP,2024-03-31,Q,5785.63
244576,CRSR,2024-03-31,Q,1282.19
850876,SAR,2024-03-31,Q,316.76
244651,CRT,2024-03-31,Q,78.24
242251,CRK,2024-03-31,Q,2711.64
853201,SBFM,2024-03-31,Q,6.02
242326,CRKN,2024-03-31,Q,3.1
853126,SBFG,2024-03-31,Q,93.53
242401,CRL,2024-03-31,Q,13957.09
852976,SBEV,2024-03-31,Q,20.76
242701,CRM,2024-03-31,Q,292144.59
852751,SBCF,2024-03-31,Q,2156.5
852676,SBC,2024-03-31,Q,63.53
242851,CRMD,2024-03-31,Q,233.03
243151,CRNC,2024-03-31,Q,656.38
243001,CRMT,2024-03-31,Q,408.26
256426,CUBE,2024-03-31,Q,10173.25
839026,RSG,2024-03-31,Q,60290.66
256501,CUBI,2024-03-31,Q,1670.59
256651,CUE,2024-03-31,Q,91.94
256726,CUEN,2024-03-31,Q,0.82
256801,CUK,2024-03-31,Q,2764.46
256876,CULL,2024-03-31,Q,72.29
256951,CULP,2024-03-31,Q,59.86
838501,RRX,2024-03-31,Q,11977.08
838276,RRR,2024-03-31,Q,6316.77
838051,RRGB,2024-03-31,Q,119.53
838576,RS,2024-03-31,Q,19190.82
256276,CUB,2024-03-31,Q,
840376,RSVR,2024-03-31,Q,514.04
255151,CTSH,2024-03-31,Q,36439.71
255301,CTSO,2024-03-31,Q,51.59
839251,RSI,2024-03-31,Q,1464.28
255676,CTV,2024-03-31,Q,348.94
255826,CTVA,2024-03-31,Q,40194.61
839551,RSLS,2024-03-31,Q,2.42
256051,CTXR,2024-03-31,Q,142.76
257551,CURI,2024-03-31,Q,57.04
837901,RRC,2024-03-31,Q,8353.65
836401,RPAY,2024-03-31,Q,1006.43
259126,CVGI,2024-03-31,Q,217.88
259201,CVGW,2024-03-31,Q,495.02
258901,CVEO,2024-03-31,Q,392.65
259651,CVII,2024-03-31,Q,979.74
259726,CVKD,2024-03-31,Q,9.77
259801,CVLG,2024-03-31,Q,606.0
835651,ROST,2024-03-31,Q,49414.09
260026,CVLY,2024-03-31,Q,219.92
836626,RPD,2024-03-31,Q,3053.65
837826,RRBI,2024-03-31,Q,353.13
257776,CURV,2024-03-31,Q,509.21
837601,RR,2024-03-31,Q,94.63
257926,CUTR,2024-03-31,Q,29.32
258001,CUZ,2024-03-31,Q,3655.8
837451,RPTX,2024-03-31,Q,199.92
836776,RPID,2024-03-31,Q,41.51
258676,CVCO,2024-03-31,Q,3330.8
836926,RPM,2024-03-31,Q,15316.36
837076,RPRX,2024-03-31,Q,18144.16
258376,CVBF,2024-03-31,Q,2491.97
844126,RVSB,2024-03-31,Q,99.64
251401,CTAS,2024-03-31,Q,69645.22
843976,RVPH,2024-03-31,Q,105.53
843901,RVP,2024-03-31,Q,35.92
251626,CTBI,2024-03-31,Q,768.59
843826,RVNC,2024-03-31,Q,512.74
843751,RVMD,2024-03-31,Q,5494.99
843601,RVLV,2024-03-31,Q,1498.72
252151,CTCX,2024-03-31,Q,49.56
845551,RXO,2024-03-31,Q,2570.66
250051,CSSEQ,2024-03-31,Q,5.07
250276,CSTAF,2024-03-31,Q,136.52
845176,RWWI,2024-03-31,Q,564.37
845101,RWT,2024-03-31,Q,838.15
251101,CSWI,2024-03-31,Q,3643.92
844726,RWAY,2024-03-31,Q,490.97
844576,RVYL,2024-03-31,Q,17.52
250951,CSV,2024-03-31,Q,410.08
844501,RVTY,2024-03-31,Q,12970.11
251026,CSWC,2024-03-31,Q,1072.81
250501,CSTL,2024-03-31,Q,611.5
253801,CTNM,2024-03-31,Q,
253876,CTNT,2024-03-31,Q,35.29
253951,CTO,2024-03-31,Q,388.94
254026,CTOR,2024-03-31,Q,73.58
254101,CTOS,2024-03-31,Q,1455.44
254251,CTRA,2024-03-31,Q,20961.51
254476,CTRE,2024-03-31,Q,3289.77
254551,CTRI,2024-03-31,Q,
254776,CTRN,2024-03-31,Q,231.6
253726,CTMX,2024-03-31,Q,148.54
841801,RTX,2024-03-31,Q,129666.73
252751,CTGO,2024-03-31,Q,191.09
252826,CTHR,2024-03-31,Q,10.35
842626,RUSHB,2024-03-31,Q,4184.77
842551,RUSHA,2024-03-31,Q,4202.83
253501,CTM,2024-03-31,Q,13.8
253426,CTLT,2024-03-31,Q,10216.31
842176,RUM,2024-03-31,Q,3119.39
842326,RUN,2024-03-31,Q,2921.5
253126,CTKB,2024-03-31,Q,880.78
253351,CTLP,2024-03-31,Q,468.08
239551,CRCT,2024-03-31,Q,1031.51
225676,CNXX,2024-03-31,Q,199.07
869701,SFST,2024-03-31,Q,259.04
226201,COCH,2024-03-31,Q,76.83
226276,COCO,2024-03-31,Q,1384.79
869101,SFNC,2024-03-31,Q,2438.88
226426,COCP,2024-03-31,Q,14.24
226501,CODA,2024-03-31,Q,64.47
868951,SFM,2024-03-31,Q,6478.77
226651,CODI,2024-03-31,Q,1814.49
871051,SGE,2024-03-31,Q,11.58
870901,SGD,2024-03-31,Q,12.06
870826,SGC,2024-03-31,Q,276.63
870751,SGBX,2024-03-31,Q,4.38
224776,CNVS,2024-03-31,Q,18.53
870526,SGAPY,2024-03-31,Q,31095.86
870451,SGA,2024-03-31,Q,139.73
225151,CNX,2024-03-31,Q,3634.98
870301,SG,2024-03-31,Q,2859.68
225226,CNXC,2024-03-31,Q,4369.98
225376,CNXN,2024-03-31,Q,1738.14
226726,CODX,2024-03-31,Q,35.01
868726,SFIX,2024-03-31,Q,322.98
228226,COLB,2024-03-31,Q,4050.17
867226,SERV,2024-03-31,Q,
228301,COLD,2024-03-31,Q,7078.13
867076,SERA,2024-03-31,Q,296.36
867001,SER,2024-03-31,Q,113.25
228526,COLL,2024-03-31,Q,1269.64
228601,COLM,2024-03-31,Q,4854.56
866851,SEPA,2024-03-31,Q,70.76
867376,SES,2024-03-31,Q,599.78
866626,SENS,2024-03-31,Q,281.92
228901,COMM,2024-03-31,Q,278.08
228976,COMP,2024-03-31,Q,1772.31
866401,SENEA,2024-03-31,Q,404.99
228076,COKE,2024-03-31,Q,7933.98
228001,COIN,2024-03-31,Q,65105.23
226876,COEP,2024-03-31,Q,10.73
227026,COF,2024-03-31,Q,56636.56
227101,COFS,2024-03-31,Q,206.77
868351,SFES,2024-03-31,Q,12.54
227251,COGT,2024-03-31,Q,642.52
868126,SFBS,2024-03-31,Q,3617.24
227851,COHU,2024-03-31,Q,1569.37
224251,CNTY,2024-03-31,Q,96.96
867751,SEZL,2024-03-31,Q,478.52
867826,SF,2024-03-31,Q,8024.11
227626,COHR,2024-03-31,Q,9202.93
227551,COHN,2024-03-31,Q,13.76
867976,SFBC,2024-03-31,Q,104.11
220501,CNDA,2024-03-31,Q,73.63
874951,SHEN,2024-03-31,Q,947.48
220651,CNDT,2024-03-31,Q,705.21
874726,SHECY,2024-03-31,Q,87554.0
220876,CNET,2024-03-31,Q,7.35
874576,SHCR,2024-03-31,Q,277.99
221176,CNFR,2024-03-31,Q,13.81
874276,SHC,2024-03-31,Q,3399.68
221251,CNGL,2024-03-31,Q,73.27
874126,SHBI,2024-03-31,Q,381.92
221401,CNH,2024-03-31,Q,16296.96
873976,SHAK,2024-03-31,Q,4401.41
874501,SHCO,2024-03-31,Q,1109.47
876226,SHO,2024-03-31,Q,2269.15
875851,SHLS,2024-03-31,Q,1905.3
875176,SHFS,2024-03-31,Q,53.49
219676,CNA,2024-03-31,Q,12304.23
220051,CNC,2024-03-31,Q,41881.32
875401,SHIM,2024-03-31,Q,147.95
872251,SGMA,2024-03-31,Q,22.12
223351,CNSL,2024-03-31,Q,511.62
872101,SGLY,2024-03-31,Q,17.6
223426,CNSP,2024-03-31,Q,3.85
222976,CNRD,2024-03-31,Q,43.91
223801,CNTA,2024-03-31,Q,1138.34
871576,SGHT,2024-03-31,Q,261.64
224101,CNTM,2024-03-31,Q,25.51
872551,SGMO,2024-03-31,Q,139.06
872626,SGMT,2024-03-31,Q,164.73
221776,CNK,2024-03-31,Q,2198.56
873601,SGU,2024-03-31,Q,356.46
221926,CNL.,2024-03-31,Q,
222001,CNM,2024-03-31,Q,11532.89
222076,CNMD,2024-03-31,Q,2466.52
222226,CNNE,2024-03-31,Q,1396.06
222301,CNO,2024-03-31,Q,2974.98
224176,CNTX,2024-03-31,Q,22.03
222526,CNP,2024-03-31,Q,18225.74
873001,SGRY,2024-03-31,Q,3791.44
222376,CNOB,2024-03-31,Q,747.49
872926,SGRP,2024-03-31,Q,23.48
866101,SEMR,2024-03-31,Q,1919.08
236251,CPRI,2024-03-31,Q,5280.47
859201,SCPX,2024-03-31,Q,5.84
236326,CPRT,2024-03-31,Q,55690.08
236476,CPS,2024-03-31,Q,286.33
858976,SCPH,2024-03-31,Q,180.99
236626,CPSH,2024-03-31,Q,26.86
858826,SCOR,2024-03-31,Q,74.2
236776,CPSS,2024-03-31,Q,159.74
236851,CPT,2024-03-31,Q,10483.06
236401,CPRX,2024-03-31,Q,1881.1
859801,SCRM,2024-03-31,Q,200.63
860776,SCVL,2024-03-31,Q,995.08
234901,CPIX,2024-03-31,Q,23.82
234976,CPK,2024-03-31,Q,2389.29
235726,CPNG,2024-03-31,Q,31933.05
860101,SCSC,2024-03-31,Q,1108.51
860026,SCS,2024-03-31,Q,1500.66
235501,CPMD,2024-03-31,Q,9.78
238426,CQP,2024-03-31,Q,23906.77
856951,SCI,2024-03-31,Q,10872.77
238651,CRAI,2024-03-31,Q,1034.44
856651,SCHL,2024-03-31,Q,1078.51
239026,CRBG,2024-03-31,Q,17572.44
239101,CRBP,2024-03-31,Q,412.3
239176,CRBU,2024-03-31,Q,464.23
239251,CRC,2024-03-31,Q,3776.04
856126,SCCO,2024-03-31,Q,82352.44
857176,SCKT,2024-03-31,Q,7.7
237376,CPTN,2024-03-31,Q,44.26
237451,CPTP,2024-03-31,Q,
857776,SCM,2024-03-31,Q,315.56
857251,SCL,2024-03-31,Q,2023.64
857701,SCLX,2024-03-31,Q,264.24
861001,SCWO,2024-03-31,Q,167.17
861076,SCWX,2024-03-31,Q,593.29
864751,SEEL,2024-03-31,Q,9.82
864526,SEE,2024-03-31,Q,5416.59
864376,SEDG,2024-03-31,Q,4067.06
231151,CORT,2024-03-31,Q,2622.58
864826,SEER,2024-03-31,Q,123.07
231376,CORZQ,2024-03-31,Q,345.55
864001,SEB,2024-03-31,Q,3130.6
231526,COSM,2024-03-31,Q,12.02
863926,SEAT,2024-03-31,Q,1307.46
231676,COST,2024-03-31,Q,324924.34
231826,COTY,2024-03-31,Q,10380.08
229651,CONNQ,2024-03-31,Q,83.37
865726,SEM,2024-03-31,Q,3870.1
229801,COO,2024-03-31,Q,20165.81
229876,COOK,2024-03-31,Q,324.2
865576,SELF,2024-03-31,Q,50.11
864901,SEG,2024-03-31,Q,
229951,COOL,2024-03-31,Q,113.7
230026,COOP,2024-03-31,Q,5045.0
865351,SEIC,2024-03-31,Q,9446.83
865276,SEI,2024-03-31,Q,381.67
230251,COP,2024-03-31,Q,148858.28
230401,COR,2024-03-31,Q,48464.79
862051,SDHC,2024-03-31,Q,1523.08
861976,SDGR,2024-03-31,Q,1962.34
233251,CPBI,2024-03-31,Q,42.22
234001,CPF,2024-03-31,Q,534.09
861376,SD,2024-03-31,Q,540.92
861301,SCYX,2024-03-31,Q,55.54
234301,CPHC,2024-03-31,Q,116.3
861151,SCX,2024-03-31,Q,119.38
862276,SDIG,2024-03-31,Q,63.52
233176,CPB,2024-03-31,Q,13250.66
231976,COUR,2024-03-31,Q,2188.69
863176,SDST,2024-03-31,Q,104.84
232426,COYA,2024-03-31,Q,144.85
233101,CPAY,2024-03-31,Q,22276.59
862501,SDOCQ,2024-03-31,Q,
234451,CPHI,2024-03-31,Q,5.5
862726,SDPI,2024-03-31,Q,27.78
862651,SDOT,2024-03-31,Q,15.47
260101,CVM,2024-03-31,Q,103.1
260176,CVNA,2024-03-31,Q,17807.64
287401,DMSLQ,2024-03-31,Q,5.73
287476,DMTKQ,2024-03-31,Q,24.31
287176,DMRC,2024-03-31,Q,580.93
287851,DNA,2024-03-31,Q,2359.0
288151,DNB,2024-03-31,Q,4444.88
287776,DMYY,2024-03-31,Q,41.65
808351,RAIL,2024-03-31,Q,70.63
285976,DLTH,2024-03-31,Q,152.13
286051,DLTR,2024-03-31,Q,29055.96
809251,RARE,2024-03-31,Q,3881.5
286276,DLX,2024-03-31,Q,906.9
809176,RAPT,2024-03-31,Q,312.5
286351,DM,2024-03-31,Q,290.55
809101,RAPP,2024-03-31,Q,
808951,RANI,2024-03-31,Q,156.77
808876,RAND,2024-03-31,Q,
808801,RAMP,2024-03-31,Q,2259.75
287026,DMLP,2024-03-31,Q,1334.75
805651,QTWO,2024-03-31,Q,3104.94
805576,QTTB,2024-03-31,Q,203.28
290026,DOCN,2024-03-31,Q,3481.7
290101,DOCS,2024-03-31,Q,5020.38
805351,QTRX,2024-03-31,Q,901.1
290176,DOCU,2024-03-31,Q,12231.57
804976,QTI,2024-03-31,Q,22.72
290701,DOMA,2024-03-31,Q,63.05
290776,DOMH,2024-03-31,Q,14.54
804676,QSR,2024-03-31,Q,25136.58
290851,DOMO,2024-03-31,Q,339.24
804601,QSI,2024-03-31,Q,279.38
289726,DOC,2024-03-31,Q,13195.9
805801,QUAD,2024-03-31,Q,275.79
289651,DO,2024-03-31,Q,1397.65
807001,R,2024-03-31,Q,5267.78
806926,QXO,2024-03-31,Q,70.11
288901,DNLI,2024-03-31,Q,2924.91
806551,QURE,2024-03-31,Q,248.76
288976,DNMR,2024-03-31,Q,124.52
805876,QUIK,2024-03-31,Q,230.47
289501,DNUT,2024-03-31,Q,2570.61
289426,DNTH,2024-03-31,Q,880.46
289126,DNOW,2024-03-31,Q,1655.19
809701,RAVE,2024-03-31,Q,31.94
282076,DIN,2024-03-31,Q,716.0
813301,RCMT,2024-03-31,Q,167.04
813226,RCM,2024-03-31,Q,5419.0
282301,DINO,2024-03-31,Q,11902.21
282376,DIOD,2024-03-31,Q,3255.59
813001,RCKY,2024-03-31,Q,201.39
812926,RCKT,2024-03-31,Q,2444.79
282676,DIS,2024-03-31,Q,229180.28
282826,DISCB,2024-03-31,Q,
282901,DISCK,2024-03-31,Q,
812401,RCFA,2024-03-31,Q,116.96
283201,DIT,2024-03-31,Q,115.99
814651,RDDT,2024-03-31,Q,8056.25
280951,DHX,2024-03-31,Q,122.47
281176,DIBS,2024-03-31,Q,237.02
814126,RCUS,2024-03-31,Q,1717.19
812176,RCAT,2024-03-31,Q,56.83
810751,RBCN,2024-03-31,Q,2.0
810676,RBCAA,2024-03-31,Q,989.97
810601,RBC,2024-03-31,Q,7618.98
810526,RBBN,2024-03-31,Q,549.54
285001,DLHC,2024-03-31,Q,188.84
810451,RBB,2024-03-31,Q,335.38
284626,DLB,2024-03-31,Q,8028.13
810226,RBA,2024-03-31,Q,13985.61
285676,DLPN,2024-03-31,Q,27.24
284551,DLAPQ,2024-03-31,Q,21.08
283501,DJCO,2024-03-31,Q,497.95
811951,RC,2024-03-31,Q,1541.8
811801,RBTC,2024-03-31,Q,21.55
283726,DJT,2024-03-31,Q,8469.97
283876,DK,2024-03-31,Q,1967.95
811051,RBKB,2024-03-31,Q,93.56
811201,RBLX,2024-03-31,Q,22575.84
285826,DLR,2024-03-31,Q,45001.61
284251,DKS,2024-03-31,Q,18539.33
284176,DKNG,2024-03-31,Q,39464.97
284101,DKL,2024-03-31,Q,1935.12
811501,RBOT,2024-03-31,Q,44.38
797926,PXMD,2024-03-31,Q,3.81
797851,PXLW,2024-03-31,Q,149.12
297751,DSWL,2024-03-31,Q,
797626,PXD,2024-03-31,Q,61326.07
797551,PX,2024-03-31,Q,951.65
797326,PWSC,2024-03-31,Q,4329.98
298201,DTC,2024-03-31,Q,197.97
797176,PWR,2024-03-31,Q,38031.71
298351,DTE,2024-03-31,Q,23205.94
797101,PWP,2024-03-31,Q,1330.81
797026,PWOD,2024-03-31,Q,145.85
298051,DT,2024-03-31,Q,13671.68
799201,PZG,2024-03-31,Q,24.54
296326,DSGN,2024-03-31,Q,227.68
296401,DSGR,2024-03-31,Q,1660.78
798976,PYXS,2024-03-31,Q,250.81
798826,PYX,2024-03-31,Q,
297076,DSP,2024-03-31,Q,676.85
798376,PYCR,2024-03-31,Q,3460.9
297301,DSS,2024-03-31,Q,12.79
795376,PVH,2024-03-31,Q,7960.12
300151,DUK,2024-03-31,Q,74607.68
300376,DUOL,2024-03-31,Q,8276.01
300451,DUOT,2024-03-31,Q,31.75
795001,PVCT,2024-03-31,Q,76.73
300601,DV,2024-03-31,Q,6040.36
300676,DVA,2024-03-31,Q,12106.98
300751,DVAX,2024-03-31,Q,1624.01
794551,PURE,2024-03-31,Q,11.07
794401,PUMP,2024-03-31,Q,864.88
794851,PVBC,2024-03-31,Q,160.7
795526,PVL,2024-03-31,Q,44.88
298801,DTI,2024-03-31,Q,89.31
298951,DTIL,2024-03-31,Q,93.78
796426,PW,2024-03-31,Q,2.58
299101,DTM,2024-03-31,Q,5933.37
299701,DTSS,2024-03-31,Q,23.24
795826,PVSP,2024-03-31,Q,2.17
299626,DTSQ,2024-03-31,Q,
803101,QNCX,2024-03-31,Q,45.81
292576,DPSI,2024-03-31,Q,69.66
292727,DPZ,2024-03-31,Q,17331.28
802651,QMCO,2024-03-31,Q,56.56
802501,QLYS,2024-03-31,Q,6164.06
802276,QLGN,2024-03-31,Q,2.6
293401,DRCT,2024-03-31,Q,217.48
291076,DOOR,2024-03-31,Q,2889.04
291151,DORM,2024-03-31,Q,2990.59
804301,QS,2024-03-31,Q,3142.06
291226,DOUG,2024-03-31,Q,144.44
804227,QRVO,2024-03-31,Q,11086.66
291301,DOV,2024-03-31,Q,24351.25
804152,QRTEB,2024-03-31,Q,1774.62
804077,QRTEA,2024-03-31,Q,481.85
803251,QNRX,2024-03-31,Q,3.5
291676,DOW,2024-03-31,Q,40736.71
803776,QRHC,2024-03-31,Q,173.07
803326,QNST,2024-03-31,Q,969.37
800551,QDEL,2024-03-31,Q,3206.16
800401,QCRH,2024-03-31,Q,1020.42
295126,DRTTF,2024-03-31,Q,94.58
800176,QCOM,2024-03-31,Q,188938.8
295351,DRVN,2024-03-31,Q,2591.14
799951,QBTS,2024-03-31,Q,329.82
295801,DSAQ,2024-03-31,Q,93.62
799501,PZZA,2024-03-31,Q,2194.08
293776,DRH,2024-03-31,Q,2025.6
293851,DRI,2024-03-31,Q,19950.85
294001,DRIO,2024-03-31,Q,45.39
294676,DRS,2024-03-31,Q,5801.5
294601,DRRX,2024-03-31,Q,37.55
801076,QEPC,2024-03-31,Q,87.96
294301,DRMA,2024-03-31,Q,2.74
794251,PULM,2024-03-31,Q,6.39
280726,DHR,2024-03-31,Q,184964.23
828751,RLJ,2024-03-31,Q,1842.74
828676,RLI,2024-03-31,Q,6786.55
828526,RLGT,2024-03-31,Q,254.32
267001,CYTK,2024-03-31,Q,7331.83
828376,RLBY,2024-03-31,Q,24.0
828226,RL,2024-03-31,Q,12448.49
267526,CZNC,2024-03-31,Q,288.8
827926,RKT,2024-03-31,Q,28920.91
267676,CZR,2024-03-31,Q,9466.02
827776,RKLB,2024-03-31,Q,2024.88
828301,RLAY,2024-03-31,Q,1101.76
266551,CYRX,2024-03-31,Q,870.21
829876,RMD,2024-03-31,Q,29092.03
829801,RMCO,2024-03-31,Q,16.83
265726,CYH,2024-03-31,Q,486.38
829726,RMCF,2024-03-31,Q,22.86
265951,CYN,2024-03-31,Q,18.15
829501,RMBI,2024-03-31,Q,123.61
829426,RMAX,2024-03-31,Q,160.28
829351,RM,2024-03-31,Q,238.91
829201,RLYB,2024-03-31,Q,69.95
829576,RMBL,2024-03-31,Q,227.41
827626,RKDA,2024-03-31,Q,3.01
826276,RIME,2024-03-31,Q,3.84
826201,RILY,2024-03-31,Q,638.12
825976,RIGL,2024-03-31,Q,259.6
825901,RIG,2024-03-31,Q,5146.96
269626,DAR,2024-03-31,Q,7431.35
825676,RICK,2024-03-31,Q,542.86
269851,DASH,2024-03-31,Q,56315.7
825451,RIBT,2024-03-31,Q,1.87
270226,DATS,2024-03-31,Q,4.33
825226,RHP,2024-03-31,Q,6923.91
269776,DARE,2024-03-31,Q,49.31
269101,DAN,2024-03-31,Q,1840.87
267901,CZWI,2024-03-31,Q,126.44
827551,RJF,2024-03-31,Q,26843.33
267976,D,2024-03-31,Q,41201.21
827176,RIVN,2024-03-31,Q,10898.76
268501,DAIO,2024-03-31,Q,31.76
268951,DALRQ,2024-03-31,Q,
268801,DALN,2024-03-31,Q,20.45
268726,DAL,2024-03-31,Q,30636.8
268651,DAKT,2024-03-31,Q,460.05
826876,RITM,2024-03-31,Q,5395.61
826726,RIOT,2024-03-31,Q,3534.73
265276,CYCN,2024-03-31,Q,8.67
834001,ROIC,2024-03-31,Q,1633.96
261526,CVX,2024-03-31,Q,291347.22
261601,CW,2024-03-31,Q,9797.39
261676,CWAN,2024-03-31,Q,4346.73
833776,ROG,2024-03-31,Q,2214.35
261826,CWBC,2024-03-31,Q,235.34
833476,ROCK,2024-03-31,Q,2453.73
262126,CWCO,2024-03-31,Q,463.95
262201,CWD,2024-03-31,Q,21.73
262351,CWEN,2024-03-31,Q,4657.96
262426,CWENA,2024-03-31,Q,4346.76
833026,ROAD,2024-03-31,Q,2959.64
262576,CWH,2024-03-31,Q,2354.41
832876,RNXT,2024-03-31,Q,22.6
834076,ROII,2024-03-31,Q,0.68
834151,ROIV,2024-03-31,Q,8502.39
835051,ROP,2024-03-31,Q,60034.86
834976,ROOT,2024-03-31,Q,910.09
260626,CVR,2024-03-31,Q,16.42
261376,CVV,2024-03-31,Q,32.14
260851,CVRX,2024-03-31,Q,393.25
260926,CVS,2024-03-31,Q,100128.55
834526,ROL,2024-03-31,Q,22405.34
834451,ROKU,2024-03-31,Q,9395.21
834301,ROK,2024-03-31,Q,33212.54
261301,CVU,2024-03-31,Q,30.08
262651,CWK,2024-03-31,Q,2395.83
831301,RNAC,2024-03-31,Q,107.67
264301,CXT,2024-03-31,Q,3535.46
831151,RNA,2024-03-31,Q,2440.65
264376,CXW,2024-03-31,Q,1742.59
830926,RMTI,2024-03-31,Q,48.74
831451,RNAZ,2024-03-31,Q,4.17
264601,CYAN,2024-03-31,Q,2.02
830776,RMR,2024-03-31,Q,761.54
830551,RMNI,2024-03-31,Q,294.67
265051,CYCC,2024-03-31,Q,2.78
262951,CWST,2024-03-31,Q,5734.01
263026,CWT,2024-03-31,Q,2684.41
832426,RNST,2024-03-31,Q,1760.71
832351,RNR,2024-03-31,Q,12428.16
263326,CXAI,2024-03-31,Q,37.37
832126,RNLXY,2024-03-31,Q,66.38
263701,CXM,2024-03-31,Q,3352.16
831976,RNG,2024-03-31,Q,3207.11
263476,CXDO,2024-03-31,Q,123.6
832051,RNGR,2024-03-31,Q,256.72
270376,DAVA,2024-03-31,Q,2196.85
270451,DAVE,2024-03-31,Q,460.03
