ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
LRFC,2024-06-30,Q,-0.3268,1.2708
DBRG,2024-06-30,Q,4.7712,0.1209
LRCX,2024-06-30,Q,7.8375,0.5836
LRCX,2024-06-30,A,29.4038,0.5836
DBX,2024-06-30,Q,9.3995,-4.4772
LRN,2024-06-30,A,12.6261,0.3999
LXU,2024-06-30,Q,0.9531,0.9376
LYB,2024-06-30,Q,3.7786,0.8312
CZFS,2024-06-30,Q,0.849,1.1688
CWCO,2024-06-30,Q,2.058,0.0013
MBWM,2024-06-30,Q,2.7215,1.4299
CWD,2024-06-30,Q,-5.5838,0.9109
CWEN,2024-06-30,Q,0.032,1.2623
MBIN,2024-06-30,Q,2.5069,0.6139
MBI,2024-06-30,Q,-19.0083,-1.6705
CWGL,2024-06-30,Q,0.0632,0.0917
MBCN,2024-06-30,Q,1.9053,0.6614
CWH,2024-06-30,Q,1.2676,18.0523
MBC,2024-06-30,Q,2.3255,0.5471
CWK,2024-06-30,Q,0.2909,1.9173
MAX,2024-06-30,Q,5.5213,-2.14
CWST,2024-06-30,Q,0.3478,1.0128
CWT,2024-06-30,Q,1.5533,0.8387
MCB,2024-06-30,Q,2.1001,0.3719
MCBS,2024-06-30,Q,4.1591,0.9209
MCW,2024-06-30,Q,1.1736,0.9931
CVRX,2024-06-30,Q,-16.5892,0.5307
MCS,2024-06-30,Q,-3.2309,0.4222
CVS,2024-06-30,Q,1.2834,0.8837
MCRB,2024-06-30,Q,-213.1646,-1.1771
MCO,2024-06-30,Q,5.4264,1.7626
MATX,2024-06-30,Q,4.0889,0.1708
CVU,2024-06-30,Q,3.4962,0.7829
CVV,2024-06-30,Q,-3.0774,0.0126
MCHX,2024-06-30,Q,-2.173,0.0074
MCHP,2024-06-30,Q,1.0283,0.9628
CVX,2024-06-30,Q,2.4451,0.1447
MCFT,2024-06-30,Q,-3.5438,0.2679
MCFT,2024-06-30,A,3.8126,0.2679
CW,2024-06-30,Q,2.9101,0.427
CWAN,2024-06-30,Q,0.0582,0.1118
CWBC,2024-06-30,Q,-1.4974,0.6294
MCK,2024-06-30,Q,9.305,-8.5076
MATW,2024-06-30,Q,0.1338,1.6483
MATV,2024-06-30,Q,-0.0683,1.2862
MAC,2024-06-30,Q,3.7219,1.7556
MAA,2024-06-30,Q,0.9613,0.7599
MA,2024-06-30,Q,14.8232,2.0918
CYH,2024-06-30,Q,0.2524,-9.5852
LYV,2024-06-30,Q,6.6805,11.2856
CYRX,2024-06-30,Q,-10.2867,0.9317
LYTS,2024-06-30,A,9.77,0.2685
CYTK,2024-06-30,Q,-19.0587,6.0336
LYFT,2024-06-30,Q,0.4338,1.6753
LYTS,2024-06-30,Q,2.2171,0.2685
MAIN,2024-06-30,Q,3.591,0.8523
MAT,2024-06-30,Q,1.3207,1.182
MASI,2024-06-30,Q,0.7564,0.5454
CXDO,2024-06-30,Q,1.2112,0.0183
MARK,2024-06-30,Q,11.3465,-0.3559
MARA,2024-06-30,Q,-6.7135,0.1255
CXT,2024-06-30,Q,2.5542,0.868
CXW,2024-06-30,Q,0.7722,0.7039
MAN,2024-06-30,Q,1.934,0.5119
MAMO,2024-06-30,Q,11.3674,0.1119
CYAN,2024-06-30,Q,-11.2758,0.6051
MAR,2024-06-30,Q,7.6496,-6.2855
LCID,2024-06-30,Q,-11.5056,0.5925
LC,2024-06-30,Q,1.1571,0.0043
DLHC,2024-06-30,Q,0.4522,1.4816
LBTYK,2024-06-30,Q,0.8325,0.8469
LBTYB,2024-06-30,Q,0.8325,0.8469
LBTYA,2024-06-30,Q,0.8325,0.8469
LBRDK,2024-06-30,Q,1.4945,0.3942
LBRDA,2024-06-30,Q,1.4945,0.3942
DLOC,2024-06-30,Q,-40.4987,-0.2333
DLPN,2024-06-30,Q,-5.0739,0.7582
LAZR,2024-06-30,Q,-47.5113,-1.8034
LAZ,2024-06-30,Q,2.1997,3.6021
DLR,2024-06-30,Q,0.1999,0.7778
LAW,2024-06-30,Q,-6.3347,0.001
LAUR,2024-06-30,Q,11.437,0.2516
LATG,2024-06-30,Q,-2.5088,-0.2607
LCII,2024-06-30,Q,2.7506,0.5951
LCNB,2024-06-30,Q,0.2271,0.6613
LCTX,2024-06-30,Q,-8.6238,0.0017
LCUT,2024-06-30,Q,-4.7099,0.7859
LESL,2024-06-30,Q,10.1009,-4.6189
DIS,2024-06-30,Q,1.9623,0.4519
LEGH,2024-06-30,Q,3.4076,0.0256
DIT,2024-06-30,Q,0.5229,1.6386
LEE,2024-06-30,Q,-0.8083,69.736
ZYXI,2024-06-30,Q,1.3302,1.7935
DLX,2024-06-30,Q,0.9599,2.5109
LECO,2024-06-30,Q,4.2179,0.8414
LEAT,2024-06-30,Q,-2.7501,0.0127
LEA,2024-06-30,Q,2.5387,0.5638
DK,2024-06-30,Q,-0.7598,2.5048
LDWY,2024-06-30,Q,-1.9102,1.905
DKL,2024-06-30,Q,2.71,-30.5289
LDI,2024-06-30,Q,-1.9988,8.5135
DKNG,2024-06-30,Q,2.4994,0.9666
DJCO,2024-06-30,Q,8.3306,0.1138
DIOD,2024-06-30,Q,0.5432,0.0252
LARK,2024-06-30,Q,2.0093,1.261
LAND,2024-06-30,Q,-0.0654,0.7755
KVUE,2024-06-30,Q,0.3366,0.833
KURA,2024-06-30,Q,-10.7105,0.0202
KULR,2024-06-30,Q,-144.1957,0.2325
DNMR,2024-06-30,Q,-3.6495,1.6831
KTOS,2024-06-30,Q,0.5236,0.135
KTCC,2024-06-30,Q,-0.825,0.9656
KTCC,2024-06-30,A,-1.1584,0.9656
KTB,2024-06-30,Q,4.6355,2.0418
KSCP,2024-06-30,Q,-41.5491,0.3505
KW,2024-06-30,Q,-0.6968,3.0528
DNB,2024-06-30,Q,-0.2255,1.0927
DM,2024-06-30,Q,-48.609,1.1336
LAMR,2024-06-30,Q,3.4731,2.8074
DMAC,2024-06-30,Q,-9.5806,0.0006
LADR,2024-06-30,Q,0.6547,2.2101
LAD,2024-06-30,Q,1.5014,2.1081
L,2024-06-30,Q,1.5334,0.5564
KZR,2024-06-30,Q,-13.6137,0.0677
KYTX,2024-06-30,Q,-8.6258,0.0042
KYMR,2024-06-30,Q,-6.1327,0.0028
KWR,2024-06-30,Q,1.663,0.5274
LAB,2024-06-30,Q,-8.9545,0.1079
LEU,2024-06-30,Q,16.1648,2.2428
DERM,2024-06-30,Q,-10.8269,1.7484
LMB,2024-06-30,Q,3.9071,0.1669
DFH,2024-06-30,Q,7.8703,1.1273
LLY,2024-06-30,Q,7.9404,2.1189
DFIN,2024-06-30,Q,7.1003,0.4068
LLAP,2024-06-30,Q,68.8891,-0.8394
DFLI,2024-06-30,Q,-256.5324,4.1751
LKQ,2024-06-30,Q,1.789,0.6994
LIVN,2024-06-30,Q,0.8838,0.5031
LIVE,2024-06-30,Q,-1.1939,2.1234
LITE,2024-06-30,Q,-7.2966,2.6149
LITE,2024-06-30,A,-15.7925,2.6149
LIQT,2024-06-30,Q,-11.0744,0.5899
LODE,2024-06-30,Q,-10.3708,0.1405
DDOG,2024-06-30,Q,1.8205,0.309
LOCO,2024-06-30,Q,2.2638,0.357
LOCL,2024-06-30,Q,-7.5495,-11.3992
LOB,2024-06-30,Q,2.8056,0.1225
LOAR,2024-06-30,Q,0.7566,0.3351
LNZA,2024-06-30,Q,-28.729,0.4351
DEA,2024-06-30,Q,0.1749,1.0207
LNW,2024-06-30,Q,1.7691,4.9249
DGICA,2024-06-30,Q,0.8,0.0723
LNTH,2024-06-30,Q,3.9043,0.5494
LNT,2024-06-30,Q,0.5545,1.4366
LNKB,2024-06-30,Q,1.5556,0.3769
DEI,2024-06-30,Q,0.0992,1.4739
LNG,2024-06-30,Q,3.7265,2.7221
LNC,2024-06-30,Q,6.5496,0.7757
LMT,2024-06-30,Q,6.4887,3.1185
DENN,2024-06-30,Q,1.6766,-5.0227
DGICB,2024-06-30,Q,0.8,0.0723
LGIQ,2024-06-30,Q,118.0231,-0.0519
LGIH,2024-06-30,Q,1.7101,0.7804
LGF.B,2024-06-30,Q,-3.4066,-86.0592
DHR,2024-06-30,Q,1.3699,0.3409
LGF.A,2024-06-30,Q,-3.4066,-86.0592
LFUS,2024-06-30,Q,1.3941,0.3502
LFT,2024-06-30,Q,0.3576,4.3074
LFST,2024-06-30,Q,-1.3616,0.1954
LFMD,2024-06-30,Q,-70.2259,-8.8087
DIN,2024-06-30,Q,2.5302,-5.4144
DINO,2024-06-30,Q,1.2188,0.2647
DHX,2024-06-30,Q,0.6511,0.3187
DGII,2024-06-30,Q,1.3575,0.2693
LINE,2024-06-30,Q,-0.4974,1.9359
DGLY,2024-06-30,Q,-63.0368,3.4684
LIND,2024-06-30,Q,-6.5184,-3.6921
LINC,2024-06-30,Q,-0.3523,0.1741
LIN,2024-06-30,Q,3.0105,0.5442
LILA,2024-06-30,Q,-0.3775,3.6836
LII,2024-06-30,Q,14.4291,2.2303
DGX,2024-06-30,Q,2.2918,0.6644
DH,2024-06-30,Q,-27.2832,0.2818
LICY,2024-06-30,Q,-1.2385,1.8091
LHX,2024-06-30,Q,1.2467,0.701
LH,2024-06-30,Q,1.8473,0.6433
DHC,2024-06-30,Q,-1.9305,1.3585
LIFW,2024-06-30,Q,-11.9898,0.7088
MCY,2024-06-30,Q,2.8146,0.348
IMO,2024-06-30,Q,4.0556,0.1721
GLRE,2024-06-30,Q,1.1469,0.0971
GLPI,2024-06-30,Q,1.9147,1.4858
FCNCA,2024-06-30,Q,1.1871,1.6658
FCOB,2024-06-30,Q,1.3672,1.1308
GLP,2024-06-30,Q,2.0047,2.669
FCPT,2024-06-30,Q,1.3733,0.9185
FCX,2024-06-30,Q,3.4276,0.3286
GLDD,2024-06-30,Q,0.925,0.9843
FDBC,2024-06-30,Q,2.4189,0.544
GLAD,2024-06-30,Q,3.776,0.7281
GL,2024-06-30,Q,3.7671,0.4371
GLT,2024-06-30,Q,-1.4798,4.2348
GNL,2024-06-30,Q,-0.8575,2.0222
GNK,2024-06-30,Q,2.3044,0.1042
FBYD,2024-06-30,Q,-2.9286,-0.137
FCAP,2024-06-30,Q,2.0016,0.3117
FDP,2024-06-30,Q,2.3578,0.1481
GMRE,2024-06-30,Q,-0.1652,1.0679
FCCO,2024-06-30,Q,2.1602,0.9124
FCF,2024-06-30,Q,2.474,0.4948
FCFS,2024-06-30,Q,1.3414,0.8491
GM,2024-06-30,Q,1.7948,1.7585
GLXZ,2024-06-30,Q,0.6715,-3.1017
FCHS,2024-06-30,Q,6.1341,-0.7302
FCBC,2024-06-30,Q,2.4929,0.0018
GKOS,2024-06-30,Q,-6.3831,0.1905
FENC,2024-06-30,Q,-19.5556,-21.9256
GFF,2024-06-30,Q,2.3849,6.744
GEVO,2024-06-30,Q,-3.5571,0.1326
FET,2024-06-30,Q,-0.9728,0.5721
GETY,2024-06-30,Q,0.1798,1.9216
GETR,2024-06-30,Q,-16.4699,-3.224
GERN,2024-06-30,Q,-19.6329,0.272
FFBC,2024-06-30,Q,2.2816,0.6524
GEO,2024-06-30,Q,-1.0783,1.3773
GENK,2024-06-30,Q,4.1017,0.1742
FFIC,2024-06-30,Q,0.2685,1.9788
FFIE,2024-06-30,Q,-61.9224,0.803
FEMY,2024-06-30,Q,-29.2038,0.434
GILD,2024-06-30,Q,4.0642,1.2832
FDUS,2024-06-30,Q,3.7261,0.7189
GIFT,2024-06-30,Q,-30.7168,0.4214
GIFI,2024-06-30,Q,1.7887,0.2307
FE,2024-06-30,Q,0.2836,1.7447
GIPR,2024-06-30,Q,-2.0515,6.5253
FEAM,2024-06-30,A,-78.6448,6.3652
GHM,2024-06-30,Q,2.74,0.0007
FEAM,2024-06-30,Q,-20.4459,6.3652
GHLD,2024-06-30,Q,1.7442,2.3072
GHI,2024-06-30,Q,0.3643,3.3618
GHC,2024-06-30,Q,-0.3982,0.2089
GH,2024-06-30,Q,-9.0053,-707.5363
GEN,2024-06-30,Q,1.976,4.3259
GNRC,2024-06-30,Q,1.547,0.6582
GRST,2024-06-30,Q,7.5199,-0.8345
GRPN,2024-06-30,Q,-3.5163,5.6237
EZFL,2024-06-30,Q,75.2573,-1.7564
GROW,2024-06-30,Q,0.6427,0.0008
EZPW,2024-06-30,Q,1.7504,0.4759
GROW,2024-06-30,A,2.7196,0.0008
GROV,2024-06-30,Q,-13.5794,107.0029
GRNT,2024-06-30,Q,0.6143,0.248
GRNQ,2024-06-30,Q,-11.188,0.003
GRND,2024-06-30,Q,-9.3067,-7.131
FA,2024-06-30,Q,0.1264,0.6125
FACO,2024-06-30,Q,2.9915,0.2659
GREE,2024-06-30,Q,-32.1179,-1.329
GRDI,2024-06-30,Q,-72.9934,-1.1668
FAF,2024-06-30,Q,2.4086,0.2896
EYEN,2024-06-30,Q,-511.1509,-5.9402
GRTSQ,2024-06-30,Q,-37.3172,1.8255
EYE,2024-06-30,Q,-0.1054,0.5416
GTBIF,2024-06-30,Q,1.1926,0.1296
GT,2024-06-30,Q,0.6845,1.7458
GSTC,2024-06-30,Q,12.1643,-0.2004
EXPE,2024-06-30,Q,5.1062,2.944
GSHD,2024-06-30,Q,16.1602,-4.9202
GSBD,2024-06-30,Q,-1.5317,1.2179
GSBC,2024-06-30,Q,2.5382,1.1445
GSAT,2024-06-30,Q,-1.3059,1.0265
EXTR,2024-06-30,A,-42.233,7.4199
EXTR,2024-06-30,Q,-26.6292,7.4199
EXR,2024-06-30,Q,0.7339,0.7597
FBRT,2024-06-30,Q,-0.0618,2.9435
GRC,2024-06-30,Q,1.1333,1.1027
GRBK,2024-06-30,Q,6.4942,0.2115
GORV,2024-06-30,Q,-18.4473,3.3605
FBIN,2024-06-30,Q,2.8295,1.2447
FBIO,2024-06-30,Q,-54.9982,-4.7957
GOOGL,2024-06-30,Q,7.5222,0.044
GOOG,2024-06-30,Q,7.5222,0.044
FBIZ,2024-06-30,Q,3.4263,1.0743
GOOD,2024-06-30,Q,0.1843,4.955
GOLF,2024-06-30,Q,4.3129,0.8367
GOGO,2024-06-30,Q,0.1317,11.3882
GOEV,2024-06-30,Q,-2.6278,0.2502
GOCO,2024-06-30,Q,-6.3897,1.9539
FBMS,2024-06-30,Q,1.5414,0.3148
GO,2024-06-30,Q,0.8781,0.3106
GNW,2024-06-30,Q,1.0168,0.1672
FBNC,2024-06-30,Q,1.9194,0.0652
GNTY,2024-06-30,Q,2.1063,0.3695
FBP,2024-06-30,Q,4.5875,0.4437
GOSS,2024-06-30,Q,17.6725,2.4169
GPUS,2024-06-30,Q,-76.2298,4.773
FANG,2024-06-30,Q,2.9305,0.6466
GPRO,2024-06-30,Q,-17.228,0.503
FARM,2024-06-30,A,-5.6283,0.5115
GPRE,2024-06-30,Q,-1.7615,0.7118
GPOR,2024-06-30,Q,-0.9294,0.3511
FARM,2024-06-30,Q,-6.6668,0.5115
GPN,2024-06-30,Q,1.0078,0.7903
FALC,2024-06-30,Q,-1.1481,4.1837
GPMT,2024-06-30,Q,-3.6498,1.4521
GPI,2024-06-30,Q,2.68,1.5873
FAT,2024-06-30,Q,-4.7433,-3.5834
GPC,2024-06-30,Q,3.8971,0.8518
FATBB,2024-06-30,Q,-4.7433,-3.5834
FARO,2024-06-30,Q,-0.1605,0.2727
GEL,2024-06-30,Q,-0.0248,2.3934
GEHC,2024-06-30,Q,2.7103,1.34
FSFG,2024-06-30,Q,1.8654,2.8294
FSEA,2024-06-30,Q,3.1054,1.1204
FLWS,2024-06-30,A,-0.9488,0.4012
FSBW,2024-06-30,Q,1.738,0.8149
FLWS,2024-06-30,Q,-3.243,0.4012
FSBC,2024-06-30,Q,2.8339,0.194
FLXS,2024-06-30,A,6.784,0.0321
FRZA,2024-06-30,Q,-22.5236,0.0078
FLXS,2024-06-30,Q,3.1716,0.0321
FRT,2024-06-30,Q,1.5013,1.487
FRPT,2024-06-30,Q,-0.1198,0.4223
FLYX,2024-06-30,Q,-40.9335,-1.8681
FMAO,2024-06-30,Q,1.761,0.9091
FSI,2024-06-30,Q,3.1715,0.2275
FSK,2024-06-30,Q,0.7161,1.1862
FLS,2024-06-30,Q,2.3684,0.6339
FLIC,2024-06-30,Q,0.5951,1.143
FTI,2024-06-30,Q,5.0241,0.3619
FTHM,2024-06-30,Q,-2.2469,0.362
FLL,2024-06-30,Q,-1.6346,7.9088
FTDR,2024-06-30,Q,11.7497,2.7383
FRME,2024-06-30,Q,1.7313,0.5306
FSUN,2024-06-30,Q,2.2907,0.2418
FSTR,2024-06-30,Q,1.2005,0.5904
FSS,2024-06-30,Q,4.509,0.2322
FLO,2024-06-30,Q,2.7297,0.7722
FSP,2024-06-30,Q,-2.1468,0.4357
FLR,2024-06-30,Q,4.528,0.5065
FSLY,2024-06-30,Q,-3.2994,0.3591
FSLR,2024-06-30,Q,4.5524,0.077
FLNT,2024-06-30,Q,-41.2261,1.2125
FTK,2024-06-30,Q,1.8582,0.056
FRHC,2024-06-30,Q,2.8848,2.4828
FOSL,2024-06-30,Q,-11.3044,0.8504
FORR,2024-06-30,Q,2.3128,0.1476
FORM,2024-06-30,Q,2.0186,0.0146
FNA,2024-06-30,Q,-5.3679,0.7529
FNB,2024-06-30,Q,1.5174,0.9248
FONR,2024-06-30,Q,1.0394,0.0075
FONR,2024-06-30,A,8.965,0.0075
FOLD,2024-06-30,Q,-3.0102,2.9349
FND,2024-06-30,Q,2.5282,0.0962
FOA,2024-06-30,Q,-0.027,109.6223
FNWD,2024-06-30,Q,0.0612,0.861
FNF,2024-06-30,Q,2.8217,0.5231
FNWB,2024-06-30,Q,-0.4809,1.9044
FNKO,2024-06-30,Q,1.5992,0.9854
FOUR,2024-06-30,Q,2.0088,1.8297
FOX,2024-06-30,A,8.9249,0.6655
FMBM,2024-06-30,Q,3.4052,0.3303
FMC,2024-06-30,Q,3.9177,0.9123
FRD,2024-06-30,Q,1.9794,0.0002
FMCB,2024-06-30,Q,3.7111,0.0179
FRBA,2024-06-30,Q,1.8169,0.5528
FRAF,2024-06-30,Q,2.217,2.1905
FMCC,2024-06-30,Q,0.0843,60.6432
FMBH,2024-06-30,Q,2.0987,0.7336
FMNB,2024-06-30,Q,2.4266,1.2475
FPH,2024-06-30,Q,1.8856,0.2585
FPAY,2024-06-30,Q,-0.9857,4.9243
FOXO,2024-06-30,Q,13.3853,-0.4937
FOXF,2024-06-30,Q,0.2801,0.6337
FOXA,2024-06-30,Q,1.8378,0.6655
FOXA,2024-06-30,A,8.9249,0.6655
FOX,2024-06-30,Q,1.8378,0.6655
FPI,2024-06-30,Q,-0.3935,0.7499
FTLF,2024-06-30,Q,6.1641,0.4796
FLGT,2024-06-30,Q,-0.8052,0.0004
FTNT,2024-06-30,Q,29.6371,3.4466
FGI,2024-06-30,Q,-0.1003,0.4152
GCI,2024-06-30,Q,1.1394,4.072
GCEH,2024-06-30,Q,53.8102,7.4338
GCBC,2024-06-30,Q,2.8032,0.9667
GCBC,2024-06-30,A,10.3137,0.9667
GBTG,2024-06-30,Q,1.0481,1.1207
GBNY,2024-06-30,Q,-1.479,0.5997
GBNHF,2024-06-30,Q,1031.116,-1.0525
FHI,2024-06-30,Q,1.4084,0.3421
GBDC,2024-06-30,Q,0.1105,1.0646
GBCS,2024-06-30,Q,4.3216,-10.2811
GBCI,2024-06-30,Q,1.3311,1.3389
FI,2024-06-30,Q,1.7093,0.8864
GCMG,2024-06-30,Q,3.8106,-4.6297
FGF,2024-06-30,Q,-9.9798,0.0505
GCT,2024-06-30,Q,7.5203,0.0005
GEG,2024-06-30,Q,-0.4406,0.8689
GEG,2024-06-30,A,-0.7181,0.8689
FFNW,2024-06-30,Q,0.9677,1.0953
GECC,2024-06-30,Q,-0.4423,1.379
GE,2024-06-30,Q,3.5908,1.044
GATX,2024-06-30,Q,0.4193,3.519
FFWM,2024-06-30,Q,0.1164,2.0252
GDOT,2024-06-30,Q,-3.3008,0.0714
GDEN,2024-06-30,Q,0.0672,0.729
FG,2024-06-30,Q,3.5015,0.538
GDDY,2024-06-30,Q,3.7088,24.2338
FGBI,2024-06-30,Q,1.5034,1.1125
GD,2024-06-30,Q,3.0895,0.4203
GCTS,2024-06-30,Q,1.9441,-0.7423
FGEN,2024-06-30,Q,11.1527,-0.3421
GCTK,2024-06-30,Q,144.8999,-0.0617
GDRX,2024-06-30,Q,0.509,0.975
FIBK,2024-06-30,Q,0.9675,1.1529
FIX,2024-06-30,Q,8.6142,0.0614
FVCB,2024-06-30,Q,1.688,0.3384
FUSB,2024-06-30,Q,2.0321,0.2753
FUNI,2024-06-30,Q,71.3681,-1.0886
FUNC,2024-06-30,Q,2.0901,0.8131
FUN,2024-06-30,Q,3.3331,-3.4582
FKYS,2024-06-30,Q,0.5562,3.1882
FLEX,2024-06-30,Q,1.8127,0.6435
FUBO,2024-06-30,Q,-4.2561,1.4187
FTV,2024-06-30,Q,1.4034,0.3598
FLG,2024-06-30,Q,-0.8662,3.4408
FTRE,2024-06-30,Q,-3.8415,0.7691
FLGC,2024-06-30,Q,-24.8993,0.6786
FTRCQ,2024-06-30,Q,-0.7513,2.1898
FIVN,2024-06-30,Q,-1.0189,2.2175
FWRD,2024-06-30,Q,-46.5435,4.7476
FICO,2024-06-30,Q,9.8975,-2.5563
GANX,2024-06-30,Q,-66.9656,0.0413
GAN,2024-06-30,Q,-5.0397,-4.3836
GAMI,2024-06-30,Q,7.8039,0.0278
GAME,2024-06-30,Q,-23.5296,0.31
FINW,2024-06-30,Q,1.9166,0.0008
GALT,2024-06-30,Q,-109.7304,-1.1372
GAIA,2024-06-30,Q,-2.1315,0.0614
FIS,2024-06-30,Q,0.8796,0.655
GAHC,2024-06-30,Q,1.6852,-0.5266
GABC,2024-06-30,Q,2.9848,0.2423
FISI,2024-06-30,Q,4.3266,0.6985
G,2024-06-30,Q,3.4408,0.6988
FYBR,2024-06-30,Q,-0.7513,2.2354
FITB,2024-06-30,Q,1.6921,1.0328
FXNC,2024-06-30,Q,1.8201,0.5361
FWRG,2024-06-30,Q,1.1442,0.3392
FIP,2024-06-30,Q,-2.6152,5.4214
GTCH,2024-06-30,Q,-4.6879,-0.2782
GTE,2024-06-30,Q,3.6263,1.4416
ENV,2024-06-30,Q,-5.6758,1.7025
HWNI,2024-06-30,Q,-108.4745,1.0352
HWM,2024-06-30,Q,3.7182,0.8555
ENVA,2024-06-30,Q,1.2417,2.7835
HWKN,2024-06-30,Q,5.2983,0.3175
HWH,2024-06-30,Q,15.8169,-0.3397
ENVX,2024-06-30,Q,-33.946,1.0371
HWBK,2024-06-30,Q,2.4658,1.0748
EOG,2024-06-30,Q,5.2146,0.1298
HUT,2024-06-30,Q,-7.3887,0.5312
HUSA,2024-06-30,Q,-0.8892,0.0064
EOLS,2024-06-30,Q,-8.0937,6.2606
HURN,2024-06-30,Q,3.759,1.0194
HUN,2024-06-30,Q,0.6624,0.5755
HXL,2024-06-30,Q,2.1132,0.508
HY,2024-06-30,Q,8.9196,1.0727
HYFM,2024-06-30,Q,-6.2032,0.4903
IBM,2024-06-30,Q,2.3756,2.3454
ENR,2024-06-30,Q,-1.3126,26.1564
IBIO,2024-06-30,Q,-14.6177,0.074
IBIO,2024-06-30,A,-69.5443,0.074
IBEX,2024-06-30,Q,5.907,0.0092
IBEX,2024-06-30,A,20.1931,0.0092
ENS,2024-06-30,Q,2.6177,0.4953
IBCP,2024-06-30,Q,3.3099,0.3004
ENSC,2024-06-30,Q,-133.0143,0.3072
ENSG,2024-06-30,Q,3.94,0.0887
IART,2024-06-30,Q,-0.3718,1.1897
IAC,2024-06-30,Q,-1.6322,0.3002
ENSV,2024-06-30,Q,-109.8159,2.9138
HZO,2024-06-30,Q,2.3648,1.125
ENTG,2024-06-30,Q,0.8879,1.177
HYMC,2024-06-30,Q,-12.042,-12.2584
IAS,2024-06-30,Q,0.7383,0.0992
ENPH,2024-06-30,Q,0.5198,1.4675
HUMA,2024-06-30,Q,430.4391,-0.6317
EOSE,2024-06-30,Q,69.4251,-0.8033
EPRT,2024-06-30,Q,1.0,0.5888
HSIC,2024-06-30,Q,1.7387,0.6032
HRZN,2024-06-30,Q,-2.7779,1.3466
EQBK,2024-06-30,Q,2.0973,0.8355
HRTX,2024-06-30,Q,-6.776,-4.5922
HRTG,2024-06-30,Q,5.0168,0.473
HROW,2024-06-30,Q,-2.6616,3.1803
EQH,2024-06-30,Q,6.3093,1.6455
HRI,2024-06-30,Q,1.3138,2.9258
EQIX,2024-06-30,Q,1.0863,1.3495
EPR,2024-06-30,Q,0.8601,1.1626
HST,2024-06-30,Q,2.1582,0.6449
HUBG,2024-06-30,Q,1.5675,0.1913
HTZ,2024-06-30,Q,-4.4756,8.8708
EPAM,2024-06-30,Q,2.8814,0.0075
HTLF,2024-06-30,Q,1.6553,0.5266
HTLD,2024-06-30,Q,-0.3265,0.2834
HUM,2024-06-30,Q,2.3811,0.7921
EPC,2024-06-30,Q,1.7091,0.832
HTGC,2024-06-30,Q,1.1614,0.9411
EPD,2024-06-30,Q,2.491,1.0535
HTCR,2024-06-30,Q,-42.3817,0.5265
EPM,2024-06-30,A,3.3823,0.4869
HTBK,2024-06-30,Q,1.2847,0.0583
HTBI,2024-06-30,Q,1.3825,0.7154
EPM,2024-06-30,Q,1.0238,0.4869
HSY,2024-06-30,Q,2.4122,1.3506
ENOV,2024-06-30,Q,-0.3994,0.4088
IIPR,2024-06-30,Q,1.8711,0.1526
IIIV,2024-06-30,Q,-1.9957,1.0815
III,2024-06-30,Q,1.2009,0.7765
ELS,2024-06-30,Q,4.0611,2.2985
IHRT,2024-06-30,Q,-25.549,-3.7965
ELTP,2024-06-30,Q,0.979,0.1613
IGC,2024-06-30,Q,-29.6657,0.0173
ELUT,2024-06-30,Q,62.3777,-0.3469
ELEV,2024-06-30,Q,-9.354,0.3821
IMMP,2024-06-30,A,-22.4255,0.0051
IMKTA,2024-06-30,Q,1.5289,0.3469
IMCR,2024-06-30,Q,-1.3983,1.3131
ELF,2024-06-30,Q,5.5116,0.3726
ILPT,2024-06-30,Q,-0.6206,3.9591
ILMN,2024-06-30,Q,-67.9426,1.5557
ELME,2024-06-30,Q,-0.1932,0.607
ILAL,2024-06-30,Q,0.5119,0.2326
ELV,2024-06-30,Q,3.4416,0.6546
ICMB,2024-06-30,A,-2.2566,1.4177
ICHR,2024-06-30,Q,-0.6253,0.1873
ICFI,2024-06-30,Q,1.8593,0.4761
ENG,2024-06-30,Q,84.513,-0.6736
ICE,2024-06-30,Q,1.4101,0.8154
ICDI,2024-06-30,Q,-5.0872,1.0931
ICCT,2024-06-30,Q,-297.0638,24.5466
ICMB,2024-06-30,Q,-1.0764,1.4177
ICCH,2024-06-30,Q,-0.8859,0.2218
ICCC,2024-06-30,Q,-4.6059,0.48
ENLC,2024-06-30,Q,1.0008,1.8946
IBTX,2024-06-30,Q,-20.7427,0.254
IBRX,2024-06-30,Q,3017.564,-0.9936
IBP,2024-06-30,Q,4.2448,1.2918
IBOC,2024-06-30,Q,3.596,0.2837
ICUI,2024-06-30,Q,-0.5958,0.788
IFF,2024-06-30,Q,0.7515,0.6563
IEX,2024-06-30,Q,2.8521,0.3553
IEP,2024-06-30,Q,-4.0463,1.23
IE,2024-06-30,Q,-13.9637,0.2666
IDXX,2024-06-30,Q,9.6579,0.5979
IDXG,2024-06-30,Q,-3.6187,-0.1149
EMBC,2024-06-30,Q,1.7141,-2.1398
ICU,2024-06-30,Q,46.8918,-0.455
EMKR,2024-06-30,Q,-19.3018,0.1777
IDR,2024-06-30,Q,7.0467,0.097
EML,2024-06-30,Q,1.9849,0.3171
EMMA,2024-06-30,Q,3.987,-0.5124
IDCC,2024-06-30,Q,15.3491,0.6766
EMN,2024-06-30,Q,2.3019,0.8831
IDAI,2024-06-30,Q,-139.2748,1.046
