ticker,per_end_date,per_type,mkt_val
DIS,2024-03-31,Q,229180.28
RCM,2024-03-31,Q,5419.0
DIT,2024-03-31,Q,115.99
RCL,2024-03-31,Q,35774.11
RCKY,2024-03-31,Q,201.39
RCKT,2024-03-31,Q,2444.79
DJCO,2024-03-31,Q,497.95
RCMT,2024-03-31,Q,167.04
DIOD,2024-03-31,Q,3255.59
RDI,2024-03-31,Q,41.13
RDFN,2024-03-31,Q,794.48
DIN,2024-03-31,Q,716.0
RBLX,2024-03-31,Q,22575.84
RBKB,2024-03-31,Q,93.56
DLHC,2024-03-31,Q,188.84
RBCAA,2024-03-31,Q,989.97
DLPN,2024-03-31,Q,27.24
RBC,2024-03-31,Q,7618.98
RBBN,2024-03-31,Q,549.54
RBB,2024-03-31,Q,335.38
DLTH,2024-03-31,Q,152.13
DLTR,2024-03-31,Q,29055.96
RBA,2024-03-31,Q,13985.61
DK,2024-03-31,Q,1967.95
DKL,2024-03-31,Q,1935.12
RCAT,2024-03-31,Q,56.83
DKNG,2024-03-31,Q,39464.97
DKS,2024-03-31,Q,18539.33
DLAPQ,2024-03-31,Q,21.08
RBTC,2024-03-31,Q,21.55
RC,2024-03-31,Q,1541.8
PYCR,2024-03-31,Q,3460.9
DTC,2024-03-31,Q,197.97
DTE,2024-03-31,Q,23205.94
PXLW,2024-03-31,Q,149.12
PX,2024-03-31,Q,951.65
DTI,2024-03-31,Q,89.31
PYPL,2024-03-31,Q,70074.62
PZZA,2024-03-31,Q,2194.08
PZG,2024-03-31,Q,24.54
DSS,2024-03-31,Q,12.79
PWR,2024-03-31,Q,38031.71
DTM,2024-03-31,Q,5933.37
DUOT,2024-03-31,Q,31.75
DV,2024-03-31,Q,6040.36
DVA,2024-03-31,Q,12106.98
DVAX,2024-03-31,Q,1624.01
PVH,2024-03-31,Q,7960.12
PVSP,2024-03-31,Q,2.17
PVCT,2024-03-31,Q,76.73
PVBC,2024-03-31,Q,160.7
DVN,2024-03-31,Q,31713.76
DUOL,2024-03-31,Q,8276.01
PWOD,2024-03-31,Q,145.85
DTSS,2024-03-31,Q,23.24
DUK,2024-03-31,Q,74607.68
PW,2024-03-31,Q,2.58
DPZ,2024-03-31,Q,17331.28
QNCX,2024-03-31,Q,45.81
DRCT,2024-03-31,Q,217.48
QMCO,2024-03-31,Q,56.56
DRH,2024-03-31,Q,2025.6
DRI,2024-03-31,Q,19950.85
QSR,2024-03-31,Q,25136.58
DOW,2024-03-31,Q,40736.71
QS,2024-03-31,Q,3142.06
QRTEB,2024-03-31,Q,1774.62
QRTEA,2024-03-31,Q,481.85
QRHC,2024-03-31,Q,173.07
QRVO,2024-03-31,Q,11086.66
DRVN,2024-03-31,Q,2591.14
QDEL,2024-03-31,Q,3206.16
DSAQ,2024-03-31,Q,93.62
QCRH,2024-03-31,Q,1020.42
QCOM,2024-03-31,Q,188938.8
QBTS,2024-03-31,Q,329.82
DSGR,2024-03-31,Q,1660.78
QEPC,2024-03-31,Q,87.96
DRIO,2024-03-31,Q,45.39
DRTTF,2024-03-31,Q,94.58
DHX,2024-03-31,Q,122.47
CYTK,2024-03-31,Q,7331.83
RLJ,2024-03-31,Q,1842.74
CZR,2024-03-31,Q,9466.02
RLGT,2024-03-31,Q,254.32
RLBY,2024-03-31,Q,24.0
CZWI,2024-03-31,Q,126.44
D,2024-03-31,Q,41201.21
RL,2024-03-31,Q,12448.49
CZNC,2024-03-31,Q,288.8
RM,2024-03-31,Q,238.91
RMAX,2024-03-31,Q,160.28
RMNI,2024-03-31,Q,294.67
CYH,2024-03-31,Q,486.38
RMD,2024-03-31,Q,29092.03
RMCO,2024-03-31,Q,16.83
RMCF,2024-03-31,Q,22.86
CYRX,2024-03-31,Q,870.21
RMBL,2024-03-31,Q,227.41
RMBI,2024-03-31,Q,123.61
DARE,2024-03-31,Q,49.31
RILY,2024-03-31,Q,638.12
RIGL,2024-03-31,Q,259.6
DAVE,2024-03-31,Q,460.03
RICK,2024-03-31,Q,542.86
RKT,2024-03-31,Q,28920.91
RKLB,2024-03-31,Q,2024.88
DAKT,2024-03-31,Q,460.05
DAL,2024-03-31,Q,30636.8
RITM,2024-03-31,Q,5395.61
RIVN,2024-03-31,Q,10898.76
DAN,2024-03-31,Q,1840.87
CWBC,2024-03-31,Q,235.34
CWCO,2024-03-31,Q,463.95
ROII,2024-03-31,Q,0.68
CWD,2024-03-31,Q,21.73
ROIC,2024-03-31,Q,1633.96
CWEN,2024-03-31,Q,4657.96
ROG,2024-03-31,Q,2214.35
CWH,2024-03-31,Q,2354.41
CWK,2024-03-31,Q,2395.83
CWST,2024-03-31,Q,5734.01
CWAN,2024-03-31,Q,4346.73
CVRX,2024-03-31,Q,393.25
CVS,2024-03-31,Q,100128.55
ROL,2024-03-31,Q,22405.34
ROOT,2024-03-31,Q,910.09
CVU,2024-03-31,Q,30.08
CVV,2024-03-31,Q,32.14
CVX,2024-03-31,Q,291347.22
CWT,2024-03-31,Q,2684.41
CYAN,2024-03-31,Q,2.02
CXW,2024-03-31,Q,1742.59
RMTI,2024-03-31,Q,48.74
CXT,2024-03-31,Q,3535.46
RNG,2024-03-31,Q,3207.11
ROAD,2024-03-31,Q,2959.64
CXDO,2024-03-31,Q,123.6
RNGR,2024-03-31,Q,256.72
RNLXY,2024-03-31,Q,66.38
RNR,2024-03-31,Q,12428.16
RNST,2024-03-31,Q,1760.71
RDN,2024-03-31,Q,5071.0
RIBT,2024-03-31,Q,1.87
RENT,2024-03-31,Q,25.37
RENE,2024-03-31,Q,240.2
DFCO,2024-03-31,Q,14.56
DFH,2024-03-31,Q,4078.54
RELY,2024-03-31,Q,3992.05
DFLI,2024-03-31,Q,32.54
DEI,2024-03-31,Q,2321.17
DELL,2024-03-31,Q,81450.62
RES,2024-03-31,Q,1659.05
DENN,2024-03-31,Q,466.09
REPX,2024-03-31,Q,805.55
REPL,2024-03-31,Q,501.54
DERM,2024-03-31,Q,73.35
REKR,2024-03-31,Q,195.39
DGX,2024-03-31,Q,14787.4
REAL,2024-03-31,Q,414.26
DH,2024-03-31,Q,950.56
RDZN,2024-03-31,Q,444.86
DHC,2024-03-31,Q,591.43
RDW,2024-03-31,Q,287.89
RDUS,2024-03-31,Q,591.26
DHR,2024-03-31,Q,184964.23
RDNT,2024-03-31,Q,3595.76
REBN,2024-03-31,Q,2.59
REI,2024-03-31,Q,387.95
DG,2024-03-31,Q,34281.74
REG,2024-03-31,Q,11189.94
REFI,2024-03-31,Q,301.21
DGICA,2024-03-31,Q,472.18
DGLY,2024-03-31,Q,7.26
DGII,2024-03-31,Q,1161.44
REED,2024-03-31,Q,6.8
DGICB,2024-03-31,Q,449.81
DAY,2024-03-31,Q,10454.56
RGS,2024-03-31,Q,17.1
DCGO,2024-03-31,Q,415.96
DCI,2024-03-31,Q,8989.17
RGTI,2024-03-31,Q,252.93
RGLS,2024-03-31,Q,188.54
DCO,2024-03-31,Q,754.95
RGLD,2024-03-31,Q,8006.94
DBD,2024-03-31,Q,1293.8
RHP,2024-03-31,Q,6923.91
DBGI,2024-03-31,Q,7.07
DBI,2024-03-31,Q,625.64
DBRG,2024-03-31,Q,3203.02
DBX,2024-03-31,Q,8358.81
RH,2024-03-31,Q,6378.6
RHE,2024-03-31,Q,4.51
RGCO,2024-03-31,Q,205.71
REZI,2024-03-31,Q,3273.7
DDOG,2024-03-31,Q,41278.15
REYN,2024-03-31,Q,6001.35
DDS,2024-03-31,Q,7654.75
REXR,2024-03-31,Q,10956.42
DE,2024-03-31,Q,113187.75
REVG,2024-03-31,Q,1144.27
DEA,2024-03-31,Q,1185.52
RF,2024-03-31,Q,19332.9
DCTH,2024-03-31,Q,132.53
DD,2024-03-31,Q,32056.06
RGA,2024-03-31,Q,12688.87
DDD,2024-03-31,Q,592.45
RFIL,2024-03-31,Q,32.54
RFL,2024-03-31,Q,42.28
MAX,2024-03-31,Q,1340.35
MATW,2024-03-31,Q,954.46
IGC,2024-03-31,Q,26.73
MAT,2024-03-31,Q,6816.62
MATV,2024-03-31,Q,1018.13
IEX,2024-03-31,Q,18471.18
MBC,2024-03-31,Q,2382.76
IFF,2024-03-31,Q,21957.59
MBCN,2024-03-31,Q,192.69
MASI,2024-03-31,Q,7795.61
IIPR,2024-03-31,Q,2920.39
MAIN,2024-03-31,Q,4020.41
IIIV,2024-03-31,Q,766.11
MAS,2024-03-31,Q,17372.88
MARA,2024-03-31,Q,6162.63
MAR,2024-03-31,Q,72065.38
IHT,2024-03-31,Q,11.91
III,2024-03-31,Q,195.27
MAPS,2024-03-31,Q,200.22
MARK,2024-03-31,Q,9.33
MCFT,2024-03-31,Q,404.04
MCD,2024-03-31,Q,203196.2
ICU,2024-03-31,Q,55.37
ICUI,2024-03-31,Q,2614.86
MCBS,2024-03-31,Q,629.13
MCHP,2024-03-31,Q,48479.29
MCRB,2024-03-31,Q,116.9
ICHR,2024-03-31,Q,1273.18
MCOM,2024-03-31,Q,0.28
MCO,2024-03-31,Q,71767.28
ICMB,2024-03-31,Q,44.78
MCK,2024-03-31,Q,70546.54
MCHX,2024-03-31,Q,59.81
IDAI,2024-03-31,Q,9.33
IDXG,2024-03-31,Q,6.56
MBIN,2024-03-31,Q,1872.06
IE,2024-03-31,Q,1179.0
MBI,2024-03-31,Q,346.63
IEP,2024-03-31,Q,7297.85
MCB,2024-03-31,Q,430.89
MBWM,2024-03-31,Q,620.54
LUMN,2024-03-31,Q,1583.46
INCY,2024-03-31,Q,12792.09
INDB,2024-03-31,Q,2208.43
INDI,2024-03-31,Q,1307.67
LVLU,2024-03-31,Q,57.86
LUXH,2024-03-31,Q,57.74
INAB,2024-03-31,Q,51.08
LUV,2024-03-31,Q,17468.94
LUNR,2024-03-31,Q,763.47
INBK,2024-03-31,Q,300.89
LUNG,2024-03-31,Q,357.24
INBP,2024-03-31,Q,6.61
IMXI,2024-03-31,Q,770.11
INFA,2024-03-31,Q,10327.8
INHD,2024-03-31,Q,14.94
INIS,2024-03-31,Q,21.18
LTC,2024-03-31,Q,1413.39
INKT,2024-03-31,Q,31.52
INM,2024-03-31,Q,2.31
INMB,2024-03-31,Q,213.89
LSTR,2024-03-31,Q,6893.49
INN,2024-03-31,Q,704.33
INGR,2024-03-31,Q,7665.92
LTRY,2024-03-31,Q,10.59
INFN,2024-03-31,Q,1395.48
LTRX,2024-03-31,Q,133.79
LTRPB,2024-03-31,Q,616.99
LTRPA,2024-03-31,Q,131.11
INFU,2024-03-31,Q,182.24
LTH,2024-03-31,Q,3052.87
LVO,2024-03-31,Q,192.26
MAC,2024-03-31,Q,3716.86
M,2024-03-31,Q,5500.38
IMCR,2024-03-31,Q,3250.4
LZ,2024-03-31,Q,2519.61
LYV,2024-03-31,Q,24300.0
LYTS,2024-03-31,Q,440.44
LZB,2024-03-31,Q,1604.11
MAGN,2024-03-31,Q,90.5
ILMN,2024-03-31,Q,21875.08
ILPT,2024-03-31,Q,282.42
LW,2024-03-31,Q,15381.98
LVS,2024-03-31,Q,38518.94
LXEO,2024-03-31,Q,516.58
IMKTA,2024-03-31,Q,1456.49
LYFT,2024-03-31,Q,7800.35
IMMP,2024-03-31,Q,277.0
LYB,2024-03-31,Q,33304.65
LXU,2024-03-31,Q,628.15
IMO,2024-03-31,Q,37042.41
LXP,2024-03-31,Q,2654.49
LXRX,2024-03-31,Q,590.97
MGYR,2024-03-31,Q,73.99
MGTX,2024-03-31,Q,390.34
HST,2024-03-31,Q,14550.45
HSY,2024-03-31,Q,39333.58
HRZN,2024-03-31,Q,398.19
HSCS,2024-03-31,Q,7.66
MHLD,2024-03-31,Q,226.06
MHK,2024-03-31,Q,8359.04
HSIC,2024-03-31,Q,9670.41
MG,2024-03-31,Q,292.93
HTLF,2024-03-31,Q,1503.85
HTLD,2024-03-31,Q,943.67
MFIN,2024-03-31,Q,184.92
MFIC,2024-03-31,Q,981.41
HUBB,2024-03-31,Q,22282.37
MGAM,2024-03-31,Q,3.56
HTBI,2024-03-31,Q,476.94
MGNI,2024-03-31,Q,1505.25
HTBK,2024-03-31,Q,525.58
MGM,2024-03-31,Q,14808.85
HTCR,2024-03-31,Q,20.13
MGEE,2024-03-31,Q,2847.77
HTGC,2024-03-31,Q,2992.17
HOWL,2024-03-31,Q,281.59
HP,2024-03-31,Q,4152.36
MKC.V,2024-03-31,Q,20780.51
MKC,2024-03-31,Q,20616.78
HPE,2024-03-31,Q,23049.0
HPK,2024-03-31,Q,2016.28
MITT,2024-03-31,Q,180.25
MKL,2024-03-31,Q,19783.27
HONE,2024-03-31,Q,481.46
HOOD,2024-03-31,Q,17681.39
MLAB,2024-03-31,Q,591.89
HOV,2024-03-31,Q,956.65
MKTW,2024-03-31,Q,570.08
MKSI,2024-03-31,Q,8918.37
HOUS,2024-03-31,Q,686.51
HPP,2024-03-31,Q,910.38
HRGN,2024-03-31,Q,42.94
HRI,2024-03-31,Q,4774.43
HRL,2024-03-31,Q,19109.25
HRMY,2024-03-31,Q,1907.07
HROW,2024-03-31,Q,468.1
MIDD,2024-03-31,Q,8618.89
HRTG,2024-03-31,Q,326.28
HRTX,2024-03-31,Q,417.26
MITK,2024-03-31,Q,659.75
HPQ,2024-03-31,Q,29637.72
MIRM,2024-03-31,Q,1183.61
HRB,2024-03-31,Q,6851.86
HQY,2024-03-31,Q,7003.85
MIR,2024-03-31,Q,2585.19
HQI,2024-03-31,Q,181.3
HR,2024-03-31,Q,5398.25
MDRR,2024-03-31,Q,12.9
MDLZ,2024-03-31,Q,93895.13
IBCP,2024-03-31,Q,529.96
IBEX,2024-03-31,Q,271.14
IAS,2024-03-31,Q,1592.82
IAC,2024-03-31,Q,4283.21
MDU,2024-03-31,Q,5137.98
MDT,2024-03-31,Q,115719.74
IART,2024-03-31,Q,2786.45
MD,2024-03-31,Q,842.78
MCY,2024-03-31,Q,2857.09
ICCC,2024-03-31,Q,41.47
ICCH,2024-03-31,Q,50.26
ICCT,2024-03-31,Q,12.38
ICDI,2024-03-31,Q,28.3
ICE,2024-03-31,Q,78827.73
ICFI,2024-03-31,Q,2822.29
IBIO,2024-03-31,Q,34.58
MDGL,2024-03-31,Q,5683.84
IBM,2024-03-31,Q,175416.38
IBTX,2024-03-31,Q,1888.97
MDB,2024-03-31,Q,26120.15
MDXG,2024-03-31,Q,1136.55
IBRX,2024-03-31,Q,3635.51
IBP,2024-03-31,Q,7357.39
IBOC,2024-03-31,Q,3490.61
HURN,2024-03-31,Q,1739.72
MESA,2024-03-31,Q,36.01
HUSA,2024-03-31,Q,14.51
HUT,2024-03-31,Q,987.89
MERC,2024-03-31,Q,665.16
HWBK,2024-03-31,Q,143.39
MESO,2024-03-31,Q,572.03
HUN,2024-03-31,Q,4503.09
MFA,2024-03-31,Q,1164.76
HUM,2024-03-31,Q,41779.98
METC,2024-03-31,Q,894.03
HUMA,2024-03-31,Q,370.35
HYFM,2024-03-31,Q,49.66
HYMC,2024-03-31,Q,46.68
MEC,2024-03-31,Q,291.83
MELI,2024-03-31,Q,76652.51
HWH,2024-03-31,Q,15.41
HWKN,2024-03-31,Q,1608.68
MEI,2024-03-31,Q,430.01
HY,2024-03-31,Q,1122.26
MEG,2024-03-31,Q,1199.64
HWM,2024-03-31,Q,27931.99
HXL,2024-03-31,Q,6054.88
LAW,2024-03-31,Q,493.14
JNPR,2024-03-31,Q,12044.05
LAUR,2024-03-31,Q,2296.08
JNJ,2024-03-31,Q,380712.59
JOBY,2024-03-31,Q,3780.48
JOE,2024-03-31,Q,3385.3
LARK,2024-03-31,Q,105.54
JOB,2024-03-31,Q,39.1
LAND,2024-03-31,Q,478.08
LAZ,2024-03-31,Q,4721.52
LAZR,2024-03-31,Q,867.85
JLL,2024-03-31,Q,9266.26
LBRT,2024-03-31,Q,3453.02
LBRDK,2024-03-31,Q,8175.19
LBRDA,2024-03-31,Q,8159.48
JMSB,2024-03-31,Q,254.84
L,2024-03-31,Q,17396.13
KZR,2024-03-31,Q,65.64
KYTX,2024-03-31,Q,1070.98
KYMR,2024-03-31,Q,2466.6
KWR,2024-03-31,Q,3692.81
LAB,2024-03-31,Q,1030.88
JRVR,2024-03-31,Q,350.24
LAMR,2024-03-31,Q,12208.57
LAKE,2024-03-31,Q,135.01
JPM,2024-03-31,Q,575195.13
LADR,2024-03-31,Q,1409.25
LAD,2024-03-31,Q,8245.51
LBTYA,2024-03-31,Q,6306.45
LBTYB,2024-03-31,Q,6317.63
JBGS,2024-03-31,Q,1475.05
JBHT,2024-03-31,Q,20561.92
JBI,2024-03-31,Q,2208.18
LEE,2024-03-31,Q,81.89
JBL,2024-03-31,Q,16154.01
LEDS,2024-03-31,Q,10.48
JBLU,2024-03-31,Q,2523.8
JBSS,2024-03-31,Q,1229.04
JBT,2024-03-31,Q,3338.79
LEA,2024-03-31,Q,8227.42
JCI,2024-03-31,Q,44004.49
LE,2024-03-31,Q,342.95
LDWY,2024-03-31,Q,10.39
JAZZ,2024-03-31,Q,7591.23
JAMF,2024-03-31,Q,2357.13
LESL,2024-03-31,Q,1199.34
LEGH,2024-03-31,Q,525.12
LEN.B,2024-03-31,Q,42915.02
LEN,2024-03-31,Q,47869.53
LCII,2024-03-31,Q,3131.65
LCID,2024-03-31,Q,6574.75
JILL,2024-03-31,Q,343.61
JJSF,2024-03-31,Q,2801.55
LBTYK,2024-03-31,Q,6574.81
JKHY,2024-03-31,Q,12664.92
LCNB,2024-03-31,Q,210.79
LDOS,2024-03-31,Q,17724.88
JEF,2024-03-31,Q,9351.12
LDI,2024-03-31,Q,837.25
JELD,2024-03-31,Q,1825.23
JEWL,2024-03-31,Q,15.3
JETMF,2024-03-31,Q,29.83
LCUT,2024-03-31,Q,231.33
LCTX,2024-03-31,Q,279.42
LEU,2024-03-31,Q,651.01
KW,2024-03-31,Q,1183.31
KO,2024-03-31,Q,263563.47
KFRC,2024-03-31,Q,1374.51
KFS,2024-03-31,Q,233.94
KNX,2024-03-31,Q,8891.84
KFY,2024-03-31,Q,3455.03
KNTK,2024-03-31,Q,6126.35
KFFB,2024-03-31,Q,30.89
KNSL,2024-03-31,Q,12214.07
KGS,2024-03-31,Q,2117.06
KODK,2024-03-31,Q,395.59
KEQU,2024-03-31,Q,97.87
KOS,2024-03-31,Q,2810.43
KORE,2024-03-31,Q,65.48
KOP,2024-03-31,Q,1160.11
KEYS,2024-03-31,Q,27297.04
KEX,2024-03-31,Q,5578.32
KHC,2024-03-31,Q,44807.61
KMI,2024-03-31,Q,40703.51
KITT,2024-03-31,Q,19.91
KKR,2024-03-31,Q,89013.86
KMB,2024-03-31,Q,43553.45
KLXE,2024-03-31,Q,129.46
KLTR,2024-03-31,Q,198.33
KLDI,2024-03-31,Q,10.34
KLTO,2024-03-31,Q,21.07
KLG,2024-03-31,Q,1613.37
KIRK,2024-03-31,Q,31.42
KNF,2024-03-31,Q,4589.92
KIDS,2024-03-31,Q,693.61
KMPR,2024-03-31,Q,3986.12
KINS,2024-03-31,Q,48.99
KMT,2024-03-31,Q,1976.99
KMX,2024-03-31,Q,13710.03
KN,2024-03-31,Q,1444.88
KTOS,2024-03-31,Q,2755.94
KALU,2024-03-31,Q,1435.91
KTCC,2024-03-31,Q,50.15
KAR,2024-03-31,Q,1873.63
KSS,2024-03-31,Q,3232.93
KALA,2024-03-31,Q,22.45
KVYO,2024-03-31,Q,6727.63
JWN,2024-03-31,Q,3309.24
KVUE,2024-03-31,Q,41088.36
JXN,2024-03-31,Q,5067.74
JYNT,2024-03-31,Q,195.06
KURA,2024-03-31,Q,1624.93
KAI,2024-03-31,Q,3852.86
KRMD,2024-03-31,Q,107.88
KDP,2024-03-31,Q,41575.46
KE,2024-03-31,Q,538.42
KD,2024-03-31,Q,5007.05
KREF,2024-03-31,Q,697.3
KRC,2024-03-31,Q,4275.73
KR,2024-03-31,Q,41230.03
KPTI,2024-03-31,Q,175.86
KRNY,2024-03-31,Q,414.97
KRO,2024-03-31,Q,1357.32
KBH,2024-03-31,Q,5377.46
KSCP,2024-03-31,Q,46.87
KBR,2024-03-31,Q,8547.99
KRUS,2024-03-31,Q,1293.33
KRT,2024-03-31,Q,571.4
KRP,2024-03-31,Q,1482.06
IPG,2024-03-31,Q,12315.33
LODE,2024-03-31,Q,50.29
LOCO,2024-03-31,Q,302.91
LOCL,2024-03-31,Q,24.55
IPI,2024-03-31,Q,276.6
LOB,2024-03-31,Q,1865.4
LNZA,2024-03-31,Q,611.96
IOT,2024-03-31,Q,20804.25
LOOP,2024-03-31,Q,133.08
IOVA,2024-03-31,Q,4147.11
IP,2024-03-31,Q,13552.91
IPAR,2024-03-31,Q,4499.13
IR,2024-03-31,Q,38305.86
IRBT,2024-03-31,Q,251.91
LMT,2024-03-31,Q,109140.66
IRDM,2024-03-31,Q,3176.57
LNW,2024-03-31,Q,9227.48
IPSC,2024-03-31,Q,270.9
LNTH,2024-03-31,Q,4314.02
LNT,2024-03-31,Q,12921.5
LNN,2024-03-31,Q,1298.76
IPW,2024-03-31,Q,15.81
IONS,2024-03-31,Q,6318.26
LNG,2024-03-31,Q,36919.01
LNKB,2024-03-31,Q,259.2
LSB,2024-03-31,Q,66.99
LSAK,2024-03-31,Q,233.79
INSW,2024-03-31,Q,2609.42
INTC,2024-03-31,Q,188031.69
LRN,2024-03-31,Q,2727.22
INTG,2024-03-31,Q,49.04
LRHC,2024-03-31,Q,23.74
LRFC,2024-03-31,Q,60.18
LRCX,2024-03-31,Q,127024.03
INTS,2024-03-31,Q,71.29
INST,2024-03-31,Q,3119.94
INNV,2024-03-31,Q,603.39
INO,2024-03-31,Q,324.38
INOD,2024-03-31,Q,189.77
LSEA,2024-03-31,Q,525.68
INSE,2024-03-31,Q,261.91
INSG,2024-03-31,Q,33.26
LSBK,2024-03-31,Q,65.94
INSM,2024-03-31,Q,4030.3
INTT,2024-03-31,Q,165.46
LPLA,2024-03-31,Q,19752.36
INZY,2024-03-31,Q,473.81
LOW,2024-03-31,Q,145754.53
IONM,2024-03-31,Q,4.08
LPRO,2024-03-31,Q,745.89
INTU,2024-03-31,Q,182000.0
LQDT,2024-03-31,Q,571.38
LQDA,2024-03-31,Q,1126.1
INTZ,2024-03-31,Q,5.87
INUV,2024-03-31,Q,47.7
INV,2024-03-31,Q,165.52
INVA,2024-03-31,Q,957.03
LPX,2024-03-31,Q,6067.64
INVE,2024-03-31,Q,184.78
LPSN,2024-03-31,Q,87.88
LPTH,2024-03-31,Q,52.47
LPTV,2024-03-31,Q,25.96
LMNR,2024-03-31,Q,352.18
LH,2024-03-31,Q,18414.79
LGIH,2024-03-31,Q,2742.54
LICY,2024-03-31,Q,184.46
ITP,2024-03-31,Q,2.62
LHX,2024-03-31,Q,40420.89
ITT,2024-03-31,Q,11189.86
ITW,2024-03-31,Q,80069.66
IVP,2024-03-31,Q,3.89
LGF.B,2024-03-31,Q,2190.64
IZEA,2024-03-31,Q,35.7
J,2024-03-31,Q,19248.97
LFCR,2024-03-31,Q,162.2
JACK,2024-03-31,Q,1349.06
JAGX,2024-03-31,Q,24.83
LEVI,2024-03-31,Q,7956.6
LGF.A,2024-03-31,Q,2341.24
IVT,2024-03-31,Q,1745.05
IVZ,2024-03-31,Q,7462.7
LFST,2024-03-31,Q,2358.42
LFT,2024-03-31,Q,130.12
LFUS,2024-03-31,Q,6006.51
ISDR,2024-03-31,Q,49.32
LKQ,2024-03-31,Q,14248.5
LLFLQ,2024-03-31,Q,56.12
IRM,2024-03-31,Q,23512.22
IROQ,2024-03-31,Q,55.79
LMB,2024-03-31,Q,466.72
IRTC,2024-03-31,Q,3608.17
IRWD,2024-03-31,Q,1363.36
LLY,2024-03-31,Q,739377.38
LIVE,2024-03-31,Q,85.21
LIND,2024-03-31,Q,499.46
IT,2024-03-31,Q,37004.12
LINC,2024-03-31,Q,324.84
LILA,2024-03-31,Q,1385.64
LII,2024-03-31,Q,17411.81
ITGR,2024-03-31,Q,3909.21
LIFW,2024-03-31,Q,95.88
ISPO,2024-03-31,Q,25.86
LITE,2024-03-31,Q,3191.39
ISPR,2024-03-31,Q,345.3
LIQT,2024-03-31,Q,17.94
ISTR,2024-03-31,Q,160.81
ISSC,2024-03-31,Q,127.81
HON,2024-03-31,Q,133655.83
NOVA,2024-03-31,Q,760.01
NOV,2024-03-31,Q,7720.86
NOTV,2024-03-31,Q,282.15
NOTE,2024-03-31,Q,174.28
NPO,2024-03-31,Q,3536.09
NOW,2024-03-31,Q,156582.97
NOVT,2024-03-31,Q,6264.71
NPCE,2024-03-31,Q,379.1
GH,2024-03-31,Q,2510.93
NOG,2024-03-31,Q,4009.88
GIFI,2024-03-31,Q,119.05
NNBR,2024-03-31,Q,234.82
GIFT,2024-03-31,Q,102.75
NN,2024-03-31,Q,731.63
GIGAQ,2024-03-31,Q,1.09
NMRK,2024-03-31,Q,1929.3
GILD,2024-03-31,Q,91201.91
GIPR,2024-03-31,Q,20.77
GIS,2024-03-31,Q,39735.96
GIII,2024-03-31,Q,1304.44
GHC,2024-03-31,Q,3406.78
NODK,2024-03-31,Q,312.54
NOC,2024-03-31,Q,70836.88
GHI,2024-03-31,Q,375.05
GHLD,2024-03-31,Q,901.26
NNI,2024-03-31,Q,3475.4
NNN,2024-03-31,Q,7836.36
GHM,2024-03-31,Q,295.4
NSC,2024-03-31,Q,57578.71
GEF,2024-03-31,Q,3253.72
GEF.B,2024-03-31,Q,3275.86
NRXS,2024-03-31,Q,20.58
NRXP,2024-03-31,Q,49.81
GEHC,2024-03-31,Q,41497.27
GEL,2024-03-31,Q,1361.8
GEG,2024-03-31,Q,60.73
GDRX,2024-03-31,Q,2804.48
GE,2024-03-31,Q,192136.31
GECC,2024-03-31,Q,104.54
GERN,2024-03-31,Q,1957.34
GES,2024-03-31,Q,1682.47
NRC,2024-03-31,Q,945.78
GETR,2024-03-31,Q,28.58
GETY,2024-03-31,Q,1695.25
GEVO,2024-03-31,Q,185.85
NPSNY,2024-03-31,Q,31390.88
NRP,2024-03-31,Q,1192.33
NRIM,2024-03-31,Q,277.78
GENK,2024-03-31,Q,378.42
NRGV,2024-03-31,Q,264.68
NREF,2024-03-31,Q,252.64
NRG,2024-03-31,Q,14535.37
GEO,2024-03-31,Q,1791.82
GDOT,2024-03-31,Q,495.96
GMRE,2024-03-31,Q,573.78
GMS,2024-03-31,Q,3874.13
NFSCF,2024-03-31,Q,161.03
NFLX,2024-03-31,Q,261699.2
NG,2024-03-31,Q,1003.11
NHI,2024-03-31,Q,2728.38
GM,2024-03-31,Q,51742.45
NHC,2024-03-31,Q,1455.16
NGVT,2024-03-31,Q,1732.92
NGVC,2024-03-31,Q,410.64
GME,2024-03-31,Q,3829.53
NGS,2024-03-31,Q,241.65
NGNE,2024-03-31,Q,654.86
NGL,2024-03-31,Q,763.27
NEUE,2024-03-31,Q,53.46
NEU,2024-03-31,Q,6088.7
NFG,2024-03-31,Q,4949.1
NFE,2024-03-31,Q,6270.95
NFBK,2024-03-31,Q,432.18
GNK,2024-03-31,Q,869.14
NEXT,2024-03-31,Q,1464.9
GNL,2024-03-31,Q,1793.7
NEWT,2024-03-31,Q,282.02
NMIH,2024-03-31,Q,2596.1
NLOP,2024-03-31,Q,351.89
NL,2024-03-31,Q,357.95
GLDD,2024-03-31,Q,583.94
NKLA,2024-03-31,Q,1410.42
NKGN,2024-03-31,Q,42.51
NKE,2024-03-31,Q,141849.55
NMHI,2024-03-31,Q,24.82
NMFC,2024-03-31,Q,1346.69
GKOS,2024-03-31,Q,4732.26
GLAD,2024-03-31,Q,466.85
NLST,2024-03-31,Q,413.02
GL,2024-03-31,Q,10943.07
NJR,2024-03-31,Q,4218.21
GLPI,2024-03-31,Q,12508.03
GLRE,2024-03-31,Q,440.45
NIC,2024-03-31,Q,1277.27
NI,2024-03-31,Q,12396.88
