ticker,per_end_date,per_type,shares_out
PDCO,2024-04-30,Q,89.59
KIRK,2024-04-30,Q,13.04
PD,2024-04-30,Q,95.6
CHPT,2024-04-30,Q,423.36
BF.A,2024-04-30,Q,472.6
SWBI,2024-04-30,Q,46.1
BF.B,2024-04-30,Q,472.6
BIGGQ,2024-04-30,Q,29.51
PHR,2024-04-30,Q,57.4
CRM,2024-04-30,Q,969.0
DAKT,2024-04-30,Q,46.19
FCEL,2024-04-30,Q,451.86
OCC,2024-04-30,Q,7.85
CPRT,2024-04-30,Q,962.3
ASO,2024-04-30,Q,73.79
TOL,2024-04-30,Q,102.65
VSCO,2024-04-30,Q,78.0
DBI,2024-04-30,Q,57.8
AVO,2024-04-30,Q,70.85
MRVL,2024-04-30,Q,865.6
ZUO,2024-04-30,Q,146.0
HOV,2024-04-30,Q,5.99
TGT,2024-04-30,Q,462.64
CRMT,2024-04-30,Q,6.39
HRL,2024-04-30,Q,548.3
THO,2024-04-30,Q,53.33
OLLI,2024-04-30,Q,61.29
TITN,2024-04-30,Q,22.82
HPQ,2024-04-30,Q,978.56
RH,2024-04-30,Q,18.34
CVGW,2024-04-30,Q,17.8
OKTA,2024-04-30,Q,168.23
HQY,2024-04-30,Q,87.01
JILL,2024-04-30,Q,10.75
HPE,2024-04-30,Q,1299.67
SPWH,2024-04-30,Q,37.63
ODC,2024-04-30,Q,7.29
TJX,2024-04-30,Q,1130.15
LE,2024-04-30,Q,31.49
ABM,2024-04-30,Q,63.29
CURV,2024-04-30,Q,104.35
VIRC,2024-04-30,Q,16.35
CRWD,2024-04-30,Q,243.36
PLCE,2024-04-30,Q,12.69
DE,2024-04-30,Q,275.57
DDS,2024-04-30,Q,16.23
RFIL,2024-04-30,Q,10.5
TPET,2024-04-30,Q,50.33
RFL,2024-04-30,Q,24.47
BBCP,2024-04-30,Q,53.74
NX,2024-04-30,Q,33.1
AXR,2024-04-30,Q,5.27
A,2024-04-30,Q,291.76
INTU,2024-04-30,Q,279.55
PLAY,2024-04-30,Q,40.3
HSCS,2024-04-30,Q,0.66
DELL,2024-04-30,Q,713.79
CSCO,2024-04-30,Q,4028.81
IOT,2024-04-30,Q,550.8
CPB,2024-04-30,Q,298.55
DCI,2024-04-30,Q,120.4
OXM,2024-04-30,Q,15.64
OOMA,2024-04-30,Q,26.42
BSET,2024-05-31,Q,8.83
ORCL,2024-05-31,Q,2755.86
NEOG,2024-05-31,Q,216.61
FUL,2024-05-31,Q,54.52
KRUS,2024-05-31,Q,11.24
QEPC,2024-05-31,Q,3.4
EPAC,2024-05-31,Q,54.3
EDUC,2024-05-31,Q,8.58
AYI,2024-05-31,Q,30.76
AZZ,2024-05-31,Q,29.82
APOG,2024-05-31,Q,22.13
WS,2024-05-31,Q,50.38
STZ,2024-05-31,Q,182.22
TLRY,2024-05-31,Q,831.92
AZO,2024-05-31,Q,17.08
LW,2024-05-31,Q,144.39
NG,2024-05-31,Q,334.43
AXIL,2024-05-31,Q,5.88
KMX,2024-05-31,Q,156.08
JBL,2024-05-31,Q,120.6
NKE,2024-05-31,Q,1503.0
PENG,2024-05-31,Q,52.3
CTAS,2024-05-31,Q,405.85
CUK,2024-05-31,Q,187.68
RMCF,2024-05-31,Q,6.34
WGO,2024-05-31,Q,28.95
HELE,2024-05-31,Q,22.81
WOR,2024-05-31,Q,50.1
CNXC,2024-05-31,Q,65.99
PAYX,2024-05-31,Q,359.96
PVSP,2024-05-31,Q,5429.23
LOOP,2024-05-31,Q,47.54
BB,2024-05-31,Q,590.17
NTIC,2024-05-31,Q,9.43
DRI,2024-05-31,Q,118.86
ACCD,2024-05-31,Q,80.01
ADBE,2024-05-31,Q,443.4
KBH,2024-05-31,Q,75.2
GIFT,2024-05-31,Q,25.85
ACI,2024-05-31,Q,579.09
GIS,2024-05-31,Q,558.15
NVOS,2024-05-31,Q,19.06
ACN,2024-05-31,Q,626.69
RPM,2024-05-31,Q,128.76
PAPL,2024-05-31,Q,7.18
COST,2024-05-31,Q,443.33
CAG,2024-05-31,Q,478.21
PCYO,2024-05-31,Q,24.09
VOXX,2024-05-31,Q,21.9
RDUS,2024-05-31,Q,28.04
WBA,2024-05-31,Q,863.28
CMC,2024-05-31,Q,114.99
APLD,2024-05-31,Q,137.21
JEF,2024-05-31,Q,205.49
PRGS,2024-05-31,Q,42.78
GBX,2024-05-31,Q,31.13
LNN,2024-05-31,Q,10.89
LEDS,2024-05-31,Q,7.18
MLKN,2024-05-31,Q,71.64
ARTW,2024-05-31,Q,5.07
LEVI,2024-05-31,Q,397.5
LFCR,2024-05-31,Q,30.55
LEN.B,2024-05-31,Q,274.6
SCHL,2024-05-31,Q,28.2
MKC,2024-05-31,Q,268.63
SCS,2024-05-31,Q,114.13
ETWO,2024-05-31,Q,341.81
SNX,2024-05-31,Q,85.46
WDFC,2024-05-31,Q,13.55
CCL,2024-05-31,Q,1122.45
MKC.V,2024-05-31,Q,268.63
AIR,2024-05-31,Q,35.43
MU,2024-05-31,Q,1108.84
FEDU,2024-05-31,Q,2.12
FDS,2024-05-31,Q,38.04
LEN,2024-05-31,Q,274.6
MSM,2024-05-31,Q,56.12
FC,2024-05-31,Q,13.27
SAR,2024-05-31,Q,13.7
FDX,2024-05-31,Q,246.08
LBTYK,2024-06-30,Q,365.45
REYN,2024-06-30,Q,210.14
LPX,2024-06-30,Q,71.7
ARCB,2024-06-30,Q,23.43
RF,2024-06-30,Q,915.02
LPTH,2024-06-30,Q,38.81
JPM,2024-06-30,Q,2845.17
ARCC,2024-06-30,Q,630.39
REZI,2024-06-30,Q,146.41
LPSN,2024-06-30,Q,88.61
VZ,2024-06-30,Q,4209.52
LPTV,2024-06-30,Q,79.05
ARCH,2024-06-30,Q,18.08
JNJ,2024-06-30,Q,2407.24
QRVO,2024-06-30,Q,94.86
LCII,2024-06-30,Q,25.45
LRCX,2024-06-30,Q,1307.41
JNPR,2024-06-30,Q,329.16
QS,2024-06-30,Q,506.11
RGCO,2024-06-30,Q,10.18
LRHC,2024-06-30,Q,15.26
AVPT,2024-06-30,Q,186.66
JMSB,2024-06-30,Q,14.22
LRFC,2024-06-30,Q,2.68
ASPN,2024-06-30,Q,76.16
LCID,2024-06-30,Q,2307.15
QRTEB,2024-06-30,Q,396.92
LQDA,2024-06-30,Q,76.41
JOE,2024-06-30,Q,58.4
AVNS,2024-06-30,Q,45.95
VYX,2024-06-30,Q,145.01
R,2024-06-30,Q,43.28
ARC,2024-06-30,Q,43.25
JOBY,2024-06-30,Q,713.88
RGA,2024-06-30,Q,65.79
AVNW,2024-06-30,Q,12.56
WEX,2024-06-30,Q,41.08
JOB,2024-06-30,Q,108.77
LQDT,2024-06-30,Q,30.48
QXO,2024-06-30,Q,409.43
QRTEA,2024-06-30,Q,396.92
KAI,2024-06-30,Q,11.74
PWOD,2024-06-30,Q,7.53
KALA,2024-06-30,Q,4.6
JYNT,2024-06-30,Q,14.97
AVD,2024-06-30,Q,27.99
ASTE,2024-06-30,Q,22.76
ASB,2024-06-30,Q,150.9
ASTH,2024-06-30,Q,49.08
AVB,2024-06-30,Q,142.19
KAR,2024-06-30,Q,108.3
ARDX,2024-06-30,Q,235.43
RES,2024-06-30,Q,215.01
AVAH,2024-06-30,Q,192.38
WING,2024-06-30,Q,29.3
ARE,2024-06-30,Q,174.93
LGF.A,2024-06-30,Q,235.9
ASTS,2024-06-30,Q,269.26
KALU,2024-06-30,Q,16.09
LAZR,2024-06-30,Q,445.62
PWR,2024-06-30,Q,147.33
LAZ,2024-06-30,Q,112.77
W,2024-06-30,Q,123.46
ASRV,2024-06-30,Q,16.52
LFT,2024-06-30,Q,52.26
LPLA,2024-06-30,Q,74.76
PW,2024-06-30,Q,3.39
WINT,2024-06-30,Q,0.59
LBRT,2024-06-30,Q,165.33
JRVR,2024-06-30,Q,37.83
LPRO,2024-06-30,Q,119.25
LBTYB,2024-06-30,Q,365.45
WINV,2024-06-30,Q,4.02
REXR,2024-06-30,Q,219.49
LBTYA,2024-06-30,Q,365.45
LFST,2024-06-30,Q,382.29
ASRT,2024-06-30,Q,95.13
ASTC,2024-06-30,Q,1.7
AVDX,2024-06-30,Q,207.85
JXN,2024-06-30,Q,75.7
WAB,2024-06-30,Q,175.18
LFUS,2024-06-30,Q,24.79
LBRDK,2024-06-30,Q,142.85
QRHC,2024-06-30,Q,20.25
LBRDA,2024-06-30,Q,142.85
AX,2024-06-30,Q,56.97
RICK,2024-06-30,Q,9.11
QTWO,2024-06-30,Q,60.1
AWX,2024-06-30,Q,3.9
ASLE,2024-06-30,Q,53.01
JAMF,2024-06-30,Q,127.64
RIGL,2024-06-30,Q,17.56
JAMN,2024-06-30,Q,12739.27
VTSI,2024-06-30,Q,11.11
LTC,2024-06-30,Q,43.49
QTTB,2024-06-30,Q,11.94
JBI,2024-06-30,Q,147.2
QUAD,2024-06-30,Q,52.16
RHP,2024-06-30,Q,59.89
WEST,2024-06-30,Q,88.05
JBHT,2024-06-30,Q,101.99
AWIN,2024-06-30,Q,0.92
LEA,2024-06-30,Q,56.26
LSTR,2024-06-30,Q,35.45
AQB,2024-06-30,Q,3.86
JBSS,2024-06-30,Q,11.6
AWI,2024-06-30,Q,43.7
LESL,2024-06-30,Q,184.74
JBLU,2024-06-30,Q,346.83
JBGS,2024-06-30,Q,86.51
APYX,2024-06-30,Q,34.64
RIBT,2024-06-30,Q,10.0
AWR,2024-06-30,Q,37.23
JAZZ,2024-06-30,Q,61.75
AWK,2024-06-30,Q,194.86
PUBM,2024-06-30,Q,49.59
LTRX,2024-06-30,Q,37.87
RITM,2024-06-30,Q,483.48
LTRPB,2024-06-30,Q,77.32
LEGH,2024-06-30,Q,24.32
WERN,2024-06-30,Q,63.41
VTRS,2024-06-30,Q,1190.68
LTRPA,2024-06-30,Q,77.32
AXL,2024-06-30,Q,117.55
PTVE,2024-06-30,Q,179.26
WES,2024-06-30,Q,380.48
IVZ,2024-06-30,Q,450.03
LTRY,2024-06-30,Q,7.45
JBT,2024-06-30,Q,31.84
QTI,2024-06-30,Q,21.44
AXDX,2024-06-30,Q,22.05
LTH,2024-06-30,Q,199.39
VTS,2024-06-30,Q,29.45
ASH,2024-06-30,Q,48.83
RILY,2024-06-30,Q,30.3
JAGX,2024-06-30,Q,7.83
ASIX,2024-06-30,Q,26.71
WLDN,2024-06-30,Q,13.82
IZEA,2024-06-30,Q,16.71
AXGN,2024-06-30,Q,43.71
LEE,2024-06-30,Q,6.19
J,2024-06-30,Q,124.25
JACK,2024-06-30,Q,19.39
QUIK,2024-06-30,Q,14.42
ASNS,2024-06-30,Q,5.02
AVTR,2024-06-30,Q,679.84
VVX,2024-06-30,Q,31.46
RGLS,2024-06-30,Q,65.47
LSB,2024-06-30,Q,9.31
JJSF,2024-06-30,Q,19.39
AR,2024-06-30,Q,311.01
VVV,2024-06-30,Q,128.85
WK,2024-06-30,Q,55.24
LDI,2024-06-30,Q,324.55
PVCT,2024-06-30,Q,419.91
LSBK,2024-06-30,Q,5.74
LSAK,2024-06-30,Q,63.43
LRN,2024-06-30,Q,43.26
LAW,2024-06-30,Q,59.98
ASPI,2024-06-30,Q,65.93
LCNB,2024-06-30,Q,14.14
JKHY,2024-06-30,Q,72.9
RGLD,2024-06-30,Q,65.73
LCUT,2024-06-30,Q,22.07
ARAY,2024-06-30,Q,99.24
VWESQ,2024-06-30,Q,62.81
LCTX,2024-06-30,Q,188.8
QURE,2024-06-30,Q,48.7
JLL,2024-06-30,Q,47.56
QSR,2024-06-30,Q,316.9
LEU,2024-06-30,Q,16.28
WKHS,2024-06-30,Q,18.76
VVI,2024-06-30,Q,21.13
JCI,2024-06-30,Q,668.01
LDWY,2024-06-30,Q,1.77
AWH,2024-06-30,Q,14.28
WELL,2024-06-30,Q,609.15
RHE,2024-06-30,Q,1.84
AVY,2024-06-30,Q,80.52
RGTI,2024-06-30,Q,179.6
WKC,2024-06-30,Q,59.09
JEWL,2024-06-30,Q,35.05
PVBC,2024-06-30,Q,17.67
RGS,2024-06-30,Q,2.28
JETMF,2024-06-30,Q,60.6
JELD,2024-06-30,Q,85.99
LSEA,2024-06-30,Q,36.28
AQST,2024-06-30,Q,91.04
LDOS,2024-06-30,Q,134.71
AREC,2024-06-30,Q,79.18
WAL,2024-06-30,Q,110.09
KNF,2024-06-30,Q,56.61
ATNM,2024-06-30,Q,29.78
LKQ,2024-06-30,Q,263.26
ARVN,2024-06-30,Q,68.65
ATNI,2024-06-30,Q,15.32
ATO,2024-06-30,Q,150.88
LLFLQ,2024-06-30,Q,30.58
WHF,2024-06-30,Q,23.24
QCOM,2024-06-30,Q,1114.0
AROW,2024-06-30,Q,16.7
ATOM,2024-06-30,Q,27.8
RBB,2024-06-30,Q,18.44
QDEL,2024-06-30,Q,67.24
KNTK,2024-06-30,Q,157.52
KNX,2024-06-30,Q,161.86
ATMU,2024-06-30,Q,83.36
RBC,2024-06-30,Q,29.23
KO,2024-06-30,Q,4309.87
WH,2024-06-30,Q,78.98
ARQT,2024-06-30,Q,115.76
QCRH,2024-06-30,Q,16.81
KURA,2024-06-30,Q,76.18
KNSL,2024-06-30,Q,23.29
ARQ,2024-06-30,Q,36.04
RBBN,2024-06-30,Q,174.53
ATNF,2024-06-30,Q,0.97
ATEC,2024-06-30,Q,140.46
KN,2024-06-30,Q,88.43
KLTO,2024-06-30,Q,15.68
ATROB,2024-06-30,Q,34.84
KLTR,2024-06-30,Q,146.91
LMB,2024-06-30,Q,11.18
WBD,2024-06-30,Q,2451.91
ATRO,2024-06-30,Q,34.84
RDI,2024-06-30,Q,22.43
KLXE,2024-06-30,Q,16.87
WHLM,2024-06-30,Q,5.16
WD,2024-06-30,Q,33.75
ARMP,2024-06-30,Q,36.15
RDN,2024-06-30,Q,150.58
WHLR,2024-06-30,Q,0.19
KWR,2024-06-30,Q,17.99
KLG,2024-06-30,Q,85.88
LHX,2024-06-30,Q,189.71
KLIC,2024-06-30,Q,55.46
RDNT,2024-06-30,Q,73.88
KMB,2024-06-30,Q,336.8
LLY,2024-06-30,Q,950.41
KMPR,2024-06-30,Q,64.38
RBA,2024-06-30,Q,184.24
ATPC,2024-06-30,Q,3.85
KMT,2024-06-30,Q,78.67
AROC,2024-06-30,Q,168.94
RDFN,2024-06-30,Q,119.47
KW,2024-06-30,Q,137.53
ATCH,2024-06-30,Q,12.45
KVYO,2024-06-30,Q,266.59
ATRC,2024-06-30,Q,48.7
ATR,2024-06-30,Q,66.39
KVUE,2024-06-30,Q,1914.81
ATRA,2024-06-30,Q,4.82
KMI,2024-06-30,Q,2219.46
QBTS,2024-06-30,Q,186.07
WCN,2024-06-30,Q,258.02
LIND,2024-06-30,Q,53.61
KRNY,2024-06-30,Q,64.44
KRO,2024-06-30,Q,115.03
LINC,2024-06-30,Q,31.44
LIFW,2024-06-30,Q,142.7
RC,2024-06-30,Q,168.1
ATI,2024-06-30,Q,124.46
ATIP,2024-06-30,Q,4.4
KTCC,2024-06-30,Q,10.76
KRMD,2024-06-30,Q,45.76
RBKB,2024-06-30,Q,11.07
LII,2024-06-30,Q,35.63
ARTNA,2024-06-30,Q,10.29
LILA,2024-06-30,Q,196.2
KSCP,2024-06-30,Q,2.29
KRP,2024-06-30,Q,95.49
RBTC,2024-06-30,Q,55.84
ATGE,2024-06-30,Q,37.61
RBLX,2024-06-30,Q,598.5
KRT,2024-06-30,Q,19.98
RCL,2024-06-30,Q,257.35
RBCAA,2024-06-30,Q,19.42
KORE,2024-06-30,Q,16.98
RCKY,2024-06-30,Q,7.42
RCKT,2024-06-30,Q,90.78
WGS,2024-06-30,Q,26.94
ARRY,2024-06-30,Q,151.77
LITE,2024-06-30,Q,67.6
KOS,2024-06-30,Q,471.55
KOP,2024-06-30,Q,21.2
LICY,2024-06-30,Q,22.39
KODK,2024-06-30,Q,80.1
RCMT,2024-06-30,Q,7.75
ATLX,2024-06-30,Q,14.8
LIVE,2024-06-30,Q,3.14
RCM,2024-06-30,Q,421.26
ATKR,2024-06-30,Q,36.43
KRC,2024-06-30,Q,117.39
KREF,2024-06-30,Q,69.33
KTOS,2024-06-30,Q,150.1
ATLN,2024-06-30,Q,44.03
LIQT,2024-06-30,Q,5.81
ATER,2024-06-30,Q,8.58
KPTI,2024-06-30,Q,124.62
ATLC,2024-06-30,Q,14.79
LOAR,2024-06-30,Q,89.7
RELY,2024-06-30,Q,195.14
LAND,2024-06-30,Q,35.84
LARK,2024-06-30,Q,5.47
LGIH,2024-06-30,Q,23.5
KE,2024-06-30,Q,24.87
WAT,2024-06-30,Q,59.36
LOB,2024-06-30,Q,45.0
LNZA,2024-06-30,Q,197.76
LAMR,2024-06-30,Q,102.29
REI,2024-06-30,Q,197.94
ARI,2024-06-30,Q,142.16
LNT,2024-06-30,Q,256.5
PYCR,2024-06-30,Q,178.21
ASYS,2024-06-30,Q,14.21
QNCX,2024-06-30,Q,43.22
RANI,2024-06-30,Q,50.6
LNTH,2024-06-30,Q,69.43
AUPH,2024-06-30,Q,142.98
LNW,2024-06-30,Q,90.14
REKR,2024-06-30,Q,88.49
ARHS,2024-06-30,Q,140.46
KEX,2024-06-30,Q,58.52
LAUR,2024-06-30,Q,152.55
PX,2024-06-30,Q,111.68
KBR,2024-06-30,Q,133.05
LGF.B,2024-06-30,Q,235.9
WEAV,2024-06-30,Q,71.12
ARES,2024-06-30,Q,312.51
REPL,2024-06-30,Q,68.32
RAIL,2024-06-30,Q,18.71
AVA,2024-06-30,Q,78.19
AREB,2024-06-30,Q,0.65
REPX,2024-06-30,Q,21.54
WINA,2024-06-30,Q,3.52
LOCL,2024-06-30,Q,8.57
KDP,2024-06-30,Q,1356.09
WASH,2024-06-30,Q,17.05
PXLW,2024-06-30,Q,57.81
KD,2024-06-30,Q,230.51
LODE,2024-06-30,Q,157.82
ASUR,2024-06-30,Q,25.81
LOCO,2024-06-30,Q,29.93
RENE,2024-06-30,Q,21.62
REG,2024-06-30,Q,184.78
KZR,2024-06-30,Q,7.28
KINS,2024-06-30,Q,11.01
PZG,2024-06-30,Q,63.63
ARLP,2024-06-30,Q,128.06
ATUS,2024-06-30,Q,460.58
RDW,2024-06-30,Q,65.98
LH,2024-06-30,Q,84.3
LAB,2024-06-30,Q,370.42
LMT,2024-06-30,Q,238.36
REAL,2024-06-30,Q,105.97
L,2024-06-30,Q,219.52
ATAI,2024-06-30,Q,167.41
RDZN,2024-06-30,Q,68.44
WFRD,2024-06-30,Q,73.16
KKR,2024-06-30,Q,887.4
ATSG,2024-06-30,Q,65.72
PZZA,2024-06-30,Q,32.97
KYMR,2024-06-30,Q,61.36
ARMK,2024-06-30,Q,263.45
KLDI,2024-06-30,Q,43.09
QMCO,2024-06-30,Q,4.79
WHR,2024-06-30,Q,54.89
KITT,2024-06-30,Q,4.13
KYTX,2024-06-30,Q,43.12
AUB,2024-06-30,Q,89.78
LADR,2024-06-30,Q,127.87
LAD,2024-06-30,Q,26.8
LNG,2024-06-30,Q,228.91
ARIS,2024-06-30,Q,58.1
REED,2024-06-30,Q,4.19
ATYR,2024-06-30,Q,69.01
LNKB,2024-06-30,Q,37.36
KFFB,2024-06-30,Q,8.1
AUDAQ,2024-06-30,Q,4.73
REFI,2024-06-30,Q,19.1
KFRC,2024-06-30,Q,19.38
PYPL,2024-06-30,Q,1022.33
KFS,2024-06-30,Q,27.26
KGS,2024-06-30,Q,84.29
ATXG,2024-06-30,Q,4.3
REBN,2024-06-30,Q,3.37
KIDS,2024-06-30,Q,23.83
KHC,2024-06-30,Q,1209.08
ARKO,2024-06-30,Q,115.74
PDLB,2024-06-30,Q,23.81
NLOP,2024-06-30,Q,14.78
NLST,2024-06-30,Q,257.87
AEP,2024-06-30,Q,532.12
NL,2024-06-30,Q,48.83
YETI,2024-06-30,Q,85.24
NJR,2024-06-30,Q,98.82
AESI,2024-06-30,Q,109.86
NKGN,2024-06-30,Q,25.77
AES,2024-06-30,Q,710.92
NKLA,2024-06-30,Q,45.17
AERT,2024-06-30,Q,15.62
PDM,2024-06-30,Q,124.0
AEON,2024-06-30,Q,39.12
PDEX,2024-06-30,Q,3.42
NMRK,2024-06-30,Q,171.67
AEIS,2024-06-30,Q,37.67
AEI,2024-06-30,Q,9.24
NN,2024-06-30,Q,122.43
NNBR,2024-06-30,Q,50.05
YHGJ,2024-06-30,Q,20.77
NMFC,2024-06-30,Q,107.85
AENT,2024-06-30,Q,50.96
NMHI,2024-06-30,Q,26.64
NMIH,2024-06-30,Q,79.67
NGVC,2024-06-30,Q,22.79
NGVT,2024-06-30,Q,36.35
NHC,2024-06-30,Q,15.4
NHI,2024-06-30,Q,43.42
AFCG,2024-06-30,Q,20.67
PEG,2024-06-30,Q,498.16
NGS,2024-06-30,Q,12.44
PEGY,2024-06-30,Q,0.14
AFIB,2024-06-30,Q,29.72
PENN,2024-06-30,Q,152.45
AFG,2024-06-30,Q,83.87
NGL,2024-06-30,Q,132.51
PEN,2024-06-30,Q,38.84
NGNE,2024-06-30,Q,12.98
NINE,2024-06-30,Q,35.33
AEYE,2024-06-30,Q,11.88
PDYN,2024-06-30,Q,26.8
PEB,2024-06-30,Q,120.5
YCBD,2024-06-30,Q,3.87
AFBI,2024-06-30,Q,6.42
NI,2024-06-30,Q,448.3
PDSB,2024-06-30,Q,36.68
NIC,2024-06-30,Q,14.93
PEBO,2024-06-30,Q,35.49
PEBK,2024-06-30,Q,5.29
PECO,2024-06-30,Q,122.5
NNI,2024-06-30,Q,36.25
NREF,2024-06-30,Q,17.72
NRG,2024-06-30,Q,208.48
NRGV,2024-06-30,Q,150.14
NRIM,2024-06-30,Q,5.5
PCB,2024-06-30,Q,17.02
PCAR,2024-06-30,Q,524.22
ADNT,2024-06-30,Q,87.19
PCG,2024-06-30,Q,2615.21
NRC,2024-06-30,Q,23.87
NRP,2024-06-30,Q,12.96
PBPB,2024-06-30,Q,29.94
YUM,2024-06-30,Q,281.63
ADMA,2024-06-30,Q,233.03
PBYI,2024-06-30,Q,49.05
YUMC,2024-06-30,Q,389.65
NRXS,2024-06-30,Q,6.65
ADM,2024-06-30,Q,478.14
NSC,2024-06-30,Q,226.1
NRXP,2024-06-30,Q,10.7
PCH,2024-06-30,Q,79.51
PCRX,2024-06-30,Q,46.13
YORW,2024-06-30,Q,14.35
NOTE,2024-06-30,Q,139.18
NOTV,2024-06-30,Q,25.97
YOSH,2024-06-30,Q,1.24
NOV,2024-06-30,Q,393.71
NOG,2024-06-30,Q,100.17
AE,2024-06-30,Q,2.57
NNN,2024-06-30,Q,183.66
AEE,2024-06-30,Q,266.67
NOC,2024-06-30,Q,146.24
NODK,2024-06-30,Q,20.63
PCT,2024-06-30,Q,164.63
NOVA,2024-06-30,Q,124.86
ADTX,2024-06-30,Q,0.05
ADTN,2024-06-30,Q,79.12
PCLB,2024-06-30,Q,0.91
NPO,2024-06-30,Q,20.98
NPSNY,2024-06-30,Q,888.51
ADT,2024-06-30,Q,911.83
PCOR,2024-06-30,Q,147.68
NOVT,2024-06-30,Q,35.9
NOW,2024-06-30,Q,206.0
ADV,2024-06-30,Q,323.02
NPCE,2024-06-30,Q,28.77
XPOF,2024-06-30,Q,48.17
NAVI,2024-06-30,Q,109.41
XPON,2024-06-30,Q,0.08
NBBK,2024-06-30,Q,42.71
XPRO,2024-06-30,Q,117.47
XPO,2024-06-30,Q,116.39
NASB,2024-06-30,Q,7.39
AHT,2024-06-30,Q,4.24
NATH,2024-06-30,Q,4.08
NATL,2024-06-30,Q,72.12
AHR,2024-06-30,Q,131.65
PGRE,2024-06-30,Q,217.46
PGR,2024-06-30,Q,585.67
NBHC,2024-06-30,Q,37.92
PGC,2024-06-30,Q,17.77
NBY,2024-06-30,Q,1.35
NC,2024-06-30,Q,7.35
PG,2024-06-30,Q,2360.14
PFX,2024-06-30,Q,2.02
NCDL,2024-06-30,Q,55.04
AHH,2024-06-30,Q,67.39
AHCO,2024-06-30,Q,133.38
XRAY,2024-06-30,Q,202.71
XPER,2024-06-30,Q,45.15
AIN,2024-06-30,Q,31.2
MYRG,2024-06-30,Q,16.51
XOM,2024-06-30,Q,3943.01
MYSZ,2024-06-30,Q,0.88
XOMA,2024-06-30,Q,11.64
AIM,2024-06-30,Q,57.14
MYE,2024-06-30,Q,37.22
MYFW,2024-06-30,Q,9.62
MYGN,2024-06-30,Q,90.51
PHM,2024-06-30,Q,207.52
AIP,2024-06-30,Q,39.26
AILE,2024-06-30,Q,141.17
NANX,2024-06-30,Q,54.86
XPEL,2024-06-30,Q,27.63
NAII,2024-06-30,Q,6.2
PHAT,2024-06-30,Q,58.53
PHGE,2024-06-30,Q,6.98
AIHS,2024-06-30,Q,10.52
XOS,2024-06-30,Q,7.89
AIG,2024-06-30,Q,643.95
NABL,2024-06-30,Q,184.76
AGCO,2024-06-30,Q,74.62
PETV,2024-06-30,Q,20.02
NEU,2024-06-30,Q,9.59
NEUE,2024-06-30,Q,8.22
XXII,2024-06-30,Q,8.29
NEPH,2024-06-30,Q,10.54
AGFY,2024-06-30,Q,0.95
PEV,2024-06-30,Q,35.08
NET,2024-06-30,Q,341.7
NETD,2024-06-30,Q,38.13
AGEN,2024-06-30,Q,21.0
NFG,2024-06-30,Q,91.92
NFLX,2024-06-30,Q,429.17
NFSCF,2024-06-30,Q,8.63
PEP,2024-06-30,Q,1373.57
NFE,2024-06-30,Q,205.1
PET,2024-06-30,Q,40.62
NEWT,2024-06-30,Q,24.73
PESI,2024-06-30,Q,15.8
NEP,2024-06-30,Q,93.54
NEXT,2024-06-30,Q,257.99
AFRM,2024-06-30,Q,311.05
NFBK,2024-06-30,Q,44.34
AGR,2024-06-30,Q,386.91
NCSM,2024-06-30,Q,2.5
PFMT,2024-06-30,Q,76.95
PFLT,2024-06-30,Q,66.73
NDAQ,2024-06-30,Q,575.94
AGO,2024-06-30,Q,54.44
PFIS,2024-06-30,Q,7.06
NCRA,2024-06-30,Q,13.56
NCL,2024-06-30,Q,23.24
NCLH,2024-06-30,Q,429.04
NCMI,2024-06-30,Q,96.57
PFSI,2024-06-30,Q,51.19
AGS,2024-06-30,Q,39.46
NDLS,2024-06-30,Q,45.35
XRX,2024-06-30,Q,124.2
AGRI,2024-06-30,Q,84.33
XTIA,2024-06-30,Q,18.25
XTNT,2024-06-30,Q,130.27
NEM,2024-06-30,Q,1147.43
NEN,2024-06-30,Q,2.84
NEO,2024-06-30,Q,128.16
PFC,2024-06-30,Q,35.81
PFBX,2024-06-30,Q,4.66
NEON,2024-06-30,Q,15.36
AGL,2024-06-30,Q,411.26
PFIE,2024-06-30,Q,47.1
AGNC,2024-06-30,Q,726.93
NE,2024-06-30,Q,142.92
PFG,2024-06-30,Q,231.58
AGM,2024-06-30,Q,10.88
NECB,2024-06-30,Q,14.03
NEE,2024-06-30,Q,2055.35
PFGC,2024-06-30,Q,155.61
OGS,2024-06-30,Q,56.65
OSK,2024-06-30,Q,65.09
OSIS,2024-06-30,Q,17.05
OI,2024-06-30,Q,155.36
OFG,2024-06-30,Q,47.0
OFIX,2024-06-30,Q,38.04
ABLT,2024-06-30,Q,0.03
OSS,2024-06-30,Q,20.92
OFS,2024-06-30,Q,13.4
OGE,2024-06-30,Q,200.87
ABL,2024-06-30,Q,75.49
OLB,2024-06-30,Q,1.81
OSCR,2024-06-30,Q,241.67
ABCP,2024-06-30,Q,41.99
OSBC,2024-06-30,Q,44.85
ABEO,2024-06-30,Q,40.96
OII,2024-06-30,Q,101.48
OIS,2024-06-30,Q,63.79
ABG,2024-06-30,Q,20.17
OKE,2024-06-30,Q,584.07
ZPTA,2024-06-30,Q,35.26
OESX,2024-06-30,Q,32.74
OUST,2024-06-30,Q,47.17
OTTW,2024-06-30,Q,2.53
OCFC,2024-06-30,Q,58.48
OTTR,2024-06-30,Q,41.81
