ticker,per_end_date,per_type,shares_out
IIIV,2024-06-30,Q,33.47
BDRL,2024-06-30,Q,14.52
BDN,2024-06-30,Q,172.27
IMCR,2024-06-30,Q,50.02
RSVR,2024-06-30,Q,65.08
BE,2024-06-30,Q,227.56
ILMN,2024-06-30,Q,159.3
BDSX,2024-06-30,Q,145.15
ILPT,2024-06-30,Q,65.98
RUSHB,2024-06-30,Q,78.57
RVSB,2024-06-30,Q,21.11
IEP,2024-06-30,Q,451.19
IEX,2024-06-30,Q,75.7
RVP,2024-06-30,Q,29.94
BETR,2024-06-30,Q,15.11
RVNC,2024-06-30,Q,104.45
IFF,2024-06-30,Q,255.35
VNOM,2024-06-30,Q,176.85
RWAY,2024-06-30,Q,38.55
BFAM,2024-06-30,Q,58.04
RVYL,2024-06-30,Q,6.47
RVTY,2024-06-30,Q,123.39
IDXG,2024-06-30,Q,4.37
IDXX,2024-06-30,Q,82.59
VNT,2024-06-30,Q,153.7
IE,2024-06-30,Q,120.31
BEN,2024-06-30,Q,523.0
BELFB,2024-06-30,Q,12.55
BELFA,2024-06-30,Q,12.55
IGC,2024-06-30,Q,75.64
BERY,2024-06-30,Q,114.4
INFN,2024-06-30,Q,235.66
VRNS,2024-06-30,Q,112.18
INFU,2024-06-30,Q,21.3
BCC,2024-06-30,Q,39.48
RPRX,2024-06-30,Q,594.39
BCBP,2024-06-30,Q,16.96
VRPX,2024-06-30,Q,2.84
INDB,2024-06-30,Q,42.47
RRC,2024-06-30,Q,242.09
INDI,2024-06-30,Q,194.59
VRME,2024-06-30,Q,10.18
RR,2024-06-30,Q,69.68
VRNA,2024-06-30,Q,81.08
INFA,2024-06-30,Q,302.94
INGR,2024-06-30,Q,65.65
INNV,2024-06-30,Q,135.99
BC,2024-06-30,Q,66.22
INO,2024-06-30,Q,25.91
INOD,2024-06-30,Q,28.75
INSE,2024-06-30,Q,26.57
INSG,2024-06-30,Q,11.88
VRSN,2024-06-30,Q,97.6
INN,2024-06-30,Q,108.34
RPAY,2024-06-30,Q,91.57
INHD,2024-06-30,Q,2.08
VRRM,2024-06-30,Q,164.66
RPID,2024-06-30,Q,42.91
INIS,2024-06-30,Q,523.1
INCY,2024-06-30,Q,192.6
RPD,2024-06-30,Q,62.33
INKT,2024-06-30,Q,39.45
INM,2024-06-30,Q,0.45
BCAL,2024-06-30,Q,18.55
INMB,2024-06-30,Q,19.78
VRSK,2024-06-30,Q,142.42
VRM,2024-06-30,Q,1.81
RRGB,2024-06-30,Q,15.68
IMO,2024-06-30,Q,535.84
BCTF,2024-06-30,Q,6.61
RSI,2024-06-30,Q,225.39
VRCA,2024-06-30,Q,42.42
BDC,2024-06-30,Q,40.81
IMKTA,2024-06-30,Q,18.99
IMMP,2024-06-30,Q,118.88
BDCO,2024-06-30,Q,14.92
IMXI,2024-06-30,Q,32.64
RRX,2024-06-30,Q,66.54
BCPC,2024-06-30,Q,32.44
INAB,2024-06-30,Q,44.12
BCOW,2024-06-30,Q,6.0
VREX,2024-06-30,Q,40.9
INBK,2024-06-30,Q,8.66
RRR,2024-06-30,Q,105.53
INBP,2024-06-30,Q,30.1
BCO,2024-06-30,Q,44.46
BCML,2024-06-30,Q,11.25
VRE,2024-06-30,Q,92.89
RS,2024-06-30,Q,55.02
BCSF,2024-06-30,Q,64.56
RSG,2024-06-30,Q,314.07
VRDN,2024-06-30,Q,63.82
BCRX,2024-06-30,Q,206.38
BNGO,2024-06-30,Q,86.0
HGBL,2024-06-30,Q,37.34
SKLZ,2024-06-30,Q,17.4
BYON,2024-06-30,Q,45.75
BYND,2024-06-30,Q,64.89
SKIN,2024-06-30,Q,123.99
GH,2024-06-30,Q,122.37
SKT,2024-06-30,Q,109.35
USCB,2024-06-30,Q,19.65
BYFC,2024-06-30,Q,9.13
GHC,2024-06-30,Q,4.4
BXP,2024-06-30,Q,157.06
BXMT,2024-06-30,Q,173.62
GIGAQ,2024-06-30,Q,7.93
SJW,2024-06-30,Q,32.71
GILD,2024-06-30,Q,1245.85
USFD,2024-06-30,Q,245.87
GIPR,2024-06-30,Q,5.42
BXC,2024-06-30,Q,8.53
GIFI,2024-06-30,Q,16.28
GHI,2024-06-30,Q,23.29
BYD,2024-06-30,Q,91.76
GHLD,2024-06-30,Q,61.39
USEG,2024-06-30,Q,25.29
GHM,2024-06-30,Q,10.87
SKGR,2024-06-30,Q,15.3
BY,2024-06-30,Q,44.12
BXSL,2024-06-30,Q,198.61
SKWD,2024-06-30,Q,39.99
SLDP,2024-06-30,Q,178.64
GEN,2024-06-30,Q,615.21
SLDB,2024-06-30,Q,38.38
CACI,2024-06-30,Q,22.3
SLB,2024-06-30,Q,1419.84
GENK,2024-06-30,Q,32.75
CACC,2024-06-30,Q,12.11
SLAMF,2024-06-30,Q,23.45
USAC,2024-06-30,Q,103.0
URI,2024-06-30,Q,66.14
SLGN,2024-06-30,Q,106.78
CADL,2024-06-30,Q,29.76
SLG,2024-06-30,Q,65.12
GEG,2024-06-30,Q,31.88
GEHC,2024-06-30,Q,456.66
GEL,2024-06-30,Q,122.46
GEVO,2024-06-30,Q,236.23
C,2024-06-30,Q,1907.8
GFF,2024-06-30,Q,49.55
SKY,2024-06-30,Q,57.58
USB,2024-06-30,Q,1560.46
BZH,2024-06-30,Q,31.08
SKX,2024-06-30,Q,152.34
BZFD,2024-06-30,Q,37.24
CAC,2024-06-30,Q,14.61
SKYH,2024-06-30,Q,66.93
GEO,2024-06-30,Q,136.31
CABO,2024-06-30,Q,5.62
SLAB,2024-06-30,Q,32.29
SKYW,2024-06-30,Q,40.1
USAP,2024-06-30,Q,9.24
GERN,2024-06-30,Q,593.13
SKYT,2024-06-30,Q,47.35
USAQ,2024-06-30,Q,10.22
GETR,2024-06-30,Q,96.66
GETY,2024-06-30,Q,408.59
GEV,2024-06-30,Q,274.8
BX,2024-06-30,Q,720.08
SILA,2024-06-30,Q,57.22
BURU,2024-06-30,Q,3.25
BV,2024-06-30,Q,94.5
GLW,2024-06-30,Q,855.7
BUSE,2024-06-30,Q,56.73
GM,2024-06-30,Q,1123.92
USPH,2024-06-30,Q,15.07
GNK,2024-06-30,Q,42.76
BTSG,2024-06-30,Q,171.46
SIEB,2024-06-30,Q,39.88
GNL,2024-06-30,Q,230.38
SIDU,2024-06-30,Q,4.18
SIF,2024-06-30,Q,6.18
SIGI,2024-06-30,Q,60.83
BTU,2024-06-30,Q,127.29
BVFL,2024-06-30,Q,11.38
BWMN,2024-06-30,Q,17.67
BWIN,2024-06-30,Q,117.49
GLDD,2024-06-30,Q,67.01
SITE,2024-06-30,Q,45.12
BWFG,2024-06-30,Q,7.9
SITC,2024-06-30,Q,52.39
BWEN,2024-06-30,Q,21.73
USIO,2024-06-30,Q,26.43
BWXT,2024-06-30,Q,91.41
GKOS,2024-06-30,Q,54.95
GL,2024-06-30,Q,90.04
GLAD,2024-06-30,Q,21.75
BW,2024-06-30,Q,91.01
BVS,2024-06-30,Q,80.97
GLP,2024-06-30,Q,34.03
GLPI,2024-06-30,Q,274.39
GLRE,2024-06-30,Q,35.32
SINT,2024-06-30,Q,0.61
BWA,2024-06-30,Q,227.77
SISI,2024-06-30,Q,0.39
USM,2024-06-30,Q,86.0
BWB,2024-06-30,Q,27.35
SIRI,2024-06-30,Q,385.04
FTRE,2024-06-30,Q,89.4
FTV,2024-06-30,Q,350.34
UNIT,2024-06-30,Q,244.15
CATX,2024-06-30,Q,62.26
CAT,2024-06-30,Q,484.9
CAVA,2024-06-30,Q,114.03
FTHM,2024-06-30,Q,20.94
FTI,2024-06-30,Q,428.37
CAUD,2024-06-30,Q,19.67
FTK,2024-06-30,Q,29.66
FTNT,2024-06-30,Q,763.94
CATY,2024-06-30,Q,72.81
UNH,2024-06-30,Q,920.39
UNM,2024-06-30,Q,185.77
SMP,2024-06-30,Q,21.71
FWRD,2024-06-30,Q,26.44
CARV,2024-06-30,Q,5.09
FVCB,2024-06-30,Q,17.99
FULT,2024-06-30,Q,181.76
FUN,2024-06-30,Q,51.24
FUNC,2024-06-30,Q,6.65
FUSB,2024-06-30,Q,5.74
UNP,2024-06-30,Q,609.2
CBFV,2024-06-30,Q,5.14
SNCR,2024-06-30,Q,10.79
FSLR,2024-06-30,Q,107.05
FSLY,2024-06-30,Q,136.64
FSP,2024-06-30,Q,103.57
SNCY,2024-06-30,Q,52.81
SNDR,2024-06-30,Q,175.21
UMBF,2024-06-30,Q,48.75
FSEA,2024-06-30,Q,5.08
FSFG,2024-06-30,Q,6.88
SNDA,2024-06-30,Q,14.24
UMH,2024-06-30,Q,70.4
SND,2024-06-30,Q,42.58
FSK,2024-06-30,Q,280.07
CBAN,2024-06-30,Q,17.56
UNCY,2024-06-30,Q,43.57
CB,2024-06-30,Q,403.93
FTDR,2024-06-30,Q,76.53
FTEL,2024-06-30,Q,20.12
SMXT,2024-06-30,Q,44.98
UNB,2024-06-30,Q,4.52
FSS,2024-06-30,Q,61.15
SNAP,2024-06-30,Q,1659.48
FSTR,2024-06-30,Q,10.95
SNA,2024-06-30,Q,52.68
FWRG,2024-06-30,Q,60.37
UPLD,2024-06-30,Q,27.27
GCBC,2024-06-30,Q,17.03
GCI,2024-06-30,Q,147.6
SLRC,2024-06-30,Q,54.56
GCMG,2024-06-30,Q,188.79
SLQT,2024-06-30,Q,169.16
UPS,2024-06-30,Q,856.58
UPHL,2024-06-30,Q,18.93
GBNHF,2024-06-30,Q,40.8
SLVM,2024-06-30,Q,41.13
GBNY,2024-06-30,Q,2.24
GBTG,2024-06-30,Q,472.86
GCT,2024-06-30,Q,41.36
GDRX,2024-06-30,Q,379.45
CAH,2024-06-30,Q,243.57
SLND,2024-06-30,Q,48.03
URG,2024-06-30,Q,295.18
SLM,2024-06-30,Q,217.46
URGN,2024-06-30,Q,23.45
GE,2024-06-30,Q,1084.31
GECC,2024-06-30,Q,10.45
SLNG,2024-06-30,Q,18.58
SLNH,2024-06-30,Q,5.23
GCTK,2024-06-30,Q,5.53
UPST,2024-06-30,Q,89.51
GCTS,2024-06-30,Q,46.68
GD,2024-06-30,Q,274.78
GDDY,2024-06-30,Q,140.97
UPWK,2024-06-30,Q,132.01
GDEN,2024-06-30,Q,28.95
UPXI,2024-06-30,Q,1.04
CAKE,2024-06-30,Q,50.96
GDOT,2024-06-30,Q,53.71
CARE,2024-06-30,Q,23.07
UONE,2024-06-30,Q,49.11
UONEK,2024-06-30,Q,49.11
GAHC,2024-06-30,Q,1479.88
GAIA,2024-06-30,Q,23.45
CAR,2024-06-30,Q,35.65
GALT,2024-06-30,Q,62.15
GABC,2024-06-30,Q,29.67
UNTY,2024-06-30,Q,10.04
CARS,2024-06-30,Q,66.12
FYBR,2024-06-30,Q,248.98
CARR,2024-06-30,Q,902.75
G,2024-06-30,Q,179.98
SMHI,2024-06-30,Q,27.64
CARM,2024-06-30,Q,41.54
GATX,2024-06-30,Q,35.6
SMBC,2024-06-30,Q,11.35
GBCI,2024-06-30,Q,113.39
CANOQ,2024-06-30,Q,5.41
GBDC,2024-06-30,Q,171.52
SM,2024-06-30,Q,115.0
GAMI,2024-06-30,Q,24.78
GAN,2024-06-30,Q,45.39
UP,2024-06-30,Q,697.66
GANX,2024-06-30,Q,25.17
CAPL,2024-06-30,Q,38.03
SMC,2024-06-30,Q,10.65
UPBD,2024-06-30,Q,54.69
SMBK,2024-06-30,Q,17.06
GATO,2024-06-30,Q,69.18
GMRE,2024-06-30,Q,65.59
SFM,2024-06-30,Q,100.13
VCNX,2024-06-30,Q,1.58
H,2024-06-30,Q,100.31
BPOP,2024-06-30,Q,72.27
SFNC,2024-06-30,Q,125.48
GWRS,2024-06-30,Q,24.18
GWW,2024-06-30,Q,48.83
GXO,2024-06-30,Q,119.43
HAE,2024-06-30,Q,50.95
SFBC,2024-06-30,Q,2.56
HAS,2024-06-30,Q,139.41
HASI,2024-06-30,Q,116.45
SF,2024-06-30,Q,102.46
BOXL,2024-06-30,Q,9.78
SEZL,2024-06-30,Q,5.66
HAFC,2024-06-30,Q,30.27
HAIN,2024-06-30,Q,89.84
BPMC,2024-06-30,Q,63.35
HAL,2024-06-30,Q,882.83
HALO,2024-06-30,Q,127.27
VCTR,2024-06-30,Q,64.81
SFBS,2024-06-30,Q,54.51
SFST,2024-06-30,Q,8.16
BQ,2024-06-30,Q,10.72
GTN,2024-06-30,Q,99.67
GTN.A,2024-06-30,Q,99.67
BRDG,2024-06-30,Q,120.98
UTGN,2024-06-30,Q,3.17
GTLS,2024-06-30,Q,42.81
GTE,2024-06-30,Q,30.75
GTEC,2024-06-30,Q,13.6
GTES,2024-06-30,Q,261.61
GTHP,2024-06-30,Q,56.55
SGHT,2024-06-30,Q,50.31
GTIM,2024-06-30,Q,10.75
VBFC,2024-06-30,Q,1.5
SGC,2024-06-30,Q,16.77
GVA,2024-06-30,Q,43.69
BR,2024-06-30,Q,118.18
SGBX,2024-06-30,Q,1.75
BRCC,2024-06-30,Q,212.52
GTX,2024-06-30,Q,218.61
GTY,2024-06-30,Q,54.19
VBTX,2024-06-30,Q,54.53
SGAPY,2024-06-30,Q,1651.4
VC,2024-06-30,Q,27.61
BRBS,2024-06-30,Q,73.5
BRBR,2024-06-30,Q,130.43
GURE,2024-06-30,Q,10.43
GUTS,2024-06-30,Q,47.9
HE,2024-06-30,Q,110.3
BODI,2024-06-30,Q,6.91
HEAR,2024-06-30,Q,21.52
SEE,2024-06-30,Q,145.62
VERB,2024-06-30,Q,0.64
HEES,2024-06-30,Q,36.52
BOC,2024-06-30,Q,31.46
SEDG,2024-06-30,Q,57.3
VERI,2024-06-30,Q,37.78
SEELQ,2024-06-30,Q,0.21
VERA,2024-06-30,Q,54.82
HCWB,2024-06-30,Q,37.82
BOKF,2024-06-30,Q,64.13
SEI,2024-06-30,Q,44.01
BOH,2024-06-30,Q,39.73
BOF,2024-06-30,Q,6.01
VERX,2024-06-30,Q,155.33
HFBL,2024-06-30,Q,3.15
HFFG,2024-06-30,Q,52.61
HFWA,2024-06-30,Q,34.69
HG,2024-06-30,Q,101.92
VERO,2024-06-30,Q,6.36
SEB,2024-06-30,Q,0.97
SEAT,2024-06-30,Q,218.78
HES,2024-06-30,Q,308.11
HESM,2024-06-30,Q,220.82
BOTJ,2024-06-30,Q,4.57
HBNC,2024-06-30,Q,44.12
HBT,2024-06-30,Q,31.56
VEEE,2024-06-30,Q,9.52
HCA,2024-06-30,Q,258.07
SENS,2024-06-30,Q,530.89
SER,2024-06-30,Q,8.41
HAYW,2024-06-30,Q,215.13
HBAN,2024-06-30,Q,1452.43
HBCP,2024-06-30,Q,8.13
BOWL,2024-06-30,Q,147.37
VECO,2024-06-30,Q,56.78
SERV,2024-06-30,Q,36.85
HBI,2024-06-30,Q,351.56
HBIO,2024-06-30,Q,43.43
SERA,2024-06-30,Q,33.35
HCKT,2024-06-30,Q,27.61
HCMC,2024-06-30,Q,479266.63
BOLT,2024-06-30,Q,38.13
SEM,2024-06-30,Q,130.03
SELF,2024-06-30,Q,11.27
SENEA,2024-06-30,Q,6.93
HCC,2024-06-30,Q,52.31
BOOM,2024-06-30,Q,20.04
VEL,2024-06-30,Q,32.99
SEMR,2024-06-30,Q,146.13
HCI,2024-06-30,Q,10.48
GRBK,2024-06-30,Q,44.5
GPRE,2024-06-30,Q,64.62
GPRO,2024-06-30,Q,152.73
SHLS,2024-06-30,Q,168.31
BSGM,2024-06-30,Q,15.11
GPUS,2024-06-30,Q,35.85
V,2024-06-30,Q,1822.31
GPI,2024-06-30,Q,13.4
GPK,2024-06-30,Q,300.11
UVSP,2024-06-30,Q,29.17
UVV,2024-06-30,Q,24.65
GPMT,2024-06-30,Q,51.03
GPN,2024-06-30,Q,255.25
GPOR,2024-06-30,Q,18.11
SHO,2024-06-30,Q,203.67
BSM,2024-06-30,Q,210.68
BRY,2024-06-30,Q,76.94
SHEN,2024-06-30,Q,54.55
BRX,2024-06-30,Q,301.35
VAL,2024-06-30,Q,72.75
SHECY,2024-06-30,Q,4003.38
BRT,2024-06-30,Q,18.64
SHCO,2024-06-30,Q,195.7
GREE,2024-06-30,Q,10.63
SHIM,2024-06-30,Q,33.71
GRC,2024-06-30,Q,26.23
BSBK,2024-06-30,Q,13.26
SHFS,2024-06-30,Q,55.43
VAC,2024-06-30,Q,35.06
VABK,2024-06-30,Q,5.37
GPC,2024-06-30,Q,139.32
SHYF,2024-06-30,Q,34.46
UTL,2024-06-30,Q,16.17
SHW,2024-06-30,Q,252.26
GNTY,2024-06-30,Q,11.52
GNW,2024-06-30,Q,432.03
GO,2024-06-30,Q,99.86
GNRC,2024-06-30,Q,60.61
SIBN,2024-06-30,Q,41.21
UTI,2024-06-30,Q,53.8
BTM,2024-06-30,Q,59.42
BTMD,2024-06-30,Q,36.22
GOCO,2024-06-30,Q,22.84
BSX,2024-06-30,Q,1472.63
GORV,2024-06-30,Q,14.07
GOSS,2024-06-30,Q,226.22
BSRR,2024-06-30,Q,14.6
UVE,2024-06-30,Q,28.48
GOOGL,2024-06-30,Q,12310.0
GOEV,2024-06-30,Q,73.89
GOGO,2024-06-30,Q,127.11
BTBD,2024-06-30,Q,6.25
BTAI,2024-06-30,Q,40.74
UTZ,2024-06-30,Q,140.88
GOOD,2024-06-30,Q,40.05
BSY,2024-06-30,Q,290.62
GOOG,2024-06-30,Q,12310.0
GOLF,2024-06-30,Q,63.07
SGU,2024-06-30,Q,34.66
GS,2024-06-30,Q,315.8
GSAT,2024-06-30,Q,1900.0
GSBC,2024-06-30,Q,11.66
BRO,2024-06-30,Q,285.26
BRK.A,2024-06-30,Q,1.44
BROS,2024-06-30,Q,154.19
GRTSQ,2024-06-30,Q,108.57
BRK.B,2024-06-30,Q,2155.04
VASO,2024-06-30,Q,185.69
GSHD,2024-06-30,Q,36.96
SGRY,2024-06-30,Q,127.12
SGRP,2024-06-30,Q,24.33
BRLT,2024-06-30,Q,98.33
GSBD,2024-06-30,Q,112.22
BRKL,2024-06-30,Q,88.89
VAPO,2024-06-30,Q,6.24
BRKR,2024-06-30,Q,145.34
GT,2024-06-30,Q,284.69
GRNT,2024-06-30,Q,130.74
GROM,2024-06-30,Q,9.02
SHBI,2024-06-30,Q,33.22
GROV,2024-06-30,Q,38.95
SHC,2024-06-30,Q,283.21
BRSP,2024-06-30,Q,130.63
GRNQ,2024-06-30,Q,7.52
VATE,2024-06-30,Q,13.05
GRND,2024-06-30,Q,175.95
GROW,2024-06-30,Q,13.82
GRPN,2024-06-30,Q,39.74
SHAK,2024-06-30,Q,42.47
ZDGE,2024-07-31,Q,13.95
SWBI,2024-07-31,Q,45.08
TGT,2024-07-31,Q,460.67
PHR,2024-07-31,Q,57.77
PLCE,2024-07-31,Q,12.71
WLYB,2024-07-31,Q,54.28
VNCE,2024-07-31,Q,12.54
TOL,2024-07-31,Q,100.97
PPIH,2024-07-31,Q,8.02
PLAB,2024-07-31,Q,63.35
WLY,2024-07-31,Q,54.28
SVBL,2024-07-31,Q,35.68
PURE,2024-07-31,Q,111.86
PLAY,2024-07-31,Q,39.56
SGMA,2024-07-31,Q,6.12
PANW,2024-07-31,Q,325.6
VRNT,2024-07-31,Q,62.01
WOOF,2024-07-31,Q,311.4
PSTG,2024-07-31,Q,327.46
SNPS,2024-07-31,Q,153.61
PVH,2024-07-31,Q,55.81
RENT,2024-07-31,Q,3.81
ZUO,2024-07-31,Q,151.5
RCAT,2024-07-31,Q,75.18
VLGEA,2024-07-31,Q,14.76
TITN,2024-07-31,Q,22.82
RFIL,2024-07-31,Q,10.36
WDAY,2024-07-31,Q,265.0
SKIL,2024-07-31,Q,8.18
TJX,2024-07-31,Q,1127.87
VSCO,2024-07-31,Q,78.53
PD,2024-07-31,Q,93.06
SPWH,2024-07-31,Q,37.85
TPET,2024-07-31,Q,2.52
PNST,2024-07-31,Q,40.09
SMAR,2024-07-31,Q,138.95
PDCO,2024-07-31,Q,88.14
RFL,2024-07-31,Q,24.61
YYAI,2024-07-31,Q,2.66
SJM,2024-07-31,Q,106.41
THO,2024-07-31,Q,53.2
UNFI,2024-07-31,Q,59.47
TTC,2024-07-31,Q,102.61
REVG,2024-07-31,Q,52.0
SMTC,2024-07-31,Q,75.23
RH,2024-07-31,Q,18.44
SAIC,2024-07-31,Q,49.52
WMT,2024-07-31,Q,8038.25
OXM,2024-07-31,Q,15.68
VIRC,2024-07-31,Q,16.29
STRM,2024-07-31,Q,4.22
A,2024-07-31,Q,287.33
CBRL,2024-07-31,Q,22.2
DY,2024-07-31,Q,29.1
LOW,2024-07-31,Q,567.29
GMS,2024-07-31,Q,39.28
ADSK,2024-07-31,Q,215.0
KIRK,2024-07-31,Q,13.11
BNED,2024-07-31,Q,26.21
NX,2024-07-31,Q,33.11
GME,2024-07-31,Q,351.22
LMNR,2024-07-31,Q,18.01
GIII,2024-07-31,Q,44.99
CPB,2024-07-31,Q,298.55
BOX,2024-07-31,Q,143.23
NAPA,2024-07-31,Q,147.05
ESTC,2024-07-31,Q,102.75
OCC,2024-07-31,Q,7.89
KEYS,2024-07-31,Q,173.54
CHWY,2024-07-31,Q,418.39
CRWD,2024-07-31,Q,245.13
DOMO,2024-07-31,Q,38.63
KEQU,2024-07-31,Q,2.84
MRVL,2024-07-31,Q,886.2
ASAN,2024-07-31,Q,228.16
MSS,2024-07-31,Q,19.69
ANF,2024-07-31,Q,51.1
CIEN,2024-07-31,Q,144.43
KFY,2024-07-31,Q,52.75
MTN,2024-07-31,Q,37.49
CRMT,2024-07-31,Q,6.4
CRM,2024-07-31,Q,956.0
ADI,2024-07-31,Q,496.49
LE,2024-07-31,Q,31.41
BURL,2024-07-31,Q,63.66
CNM,2024-07-31,Q,201.13
KSS,2024-07-31,Q,111.24
NTNX,2024-07-31,Q,265.18
INTU,2024-07-31,Q,280.29
ALOT,2024-07-31,Q,7.51
ENZ,2024-07-31,Q,51.46
LAKE,2024-07-31,Q,7.4
CAL,2024-07-31,Q,35.2
CMTL,2024-07-31,Q,28.49
GCO,2024-07-31,Q,11.22
GES,2024-07-31,Q,53.53
NVDA,2024-07-31,Q,24530.0
CONNQ,2024-07-31,Q,24.89
COO,2024-07-31,Q,199.16
NDSN,2024-07-31,Q,57.18
NCNO,2024-07-31,Q,115.56
AMWD,2024-07-31,Q,15.5
BRC,2024-07-31,Q,47.58
IHT,2024-07-31,Q,9.02
IOT,2024-07-31,Q,556.36
KR,2024-07-31,Q,721.79
GEF.B,2024-07-31,Q,47.14
GEF,2024-07-31,Q,47.18
CASY,2024-07-31,Q,37.12
OLLI,2024-07-31,Q,61.35
HOV,2024-07-31,Q,6.05
HEI.A,2024-07-31,Q,138.6
JWN,2024-07-31,Q,164.21
DG,2024-07-31,Q,219.91
FCEL,2024-07-31,Q,16.55
DBI,2024-07-31,Q,55.49
HEI,2024-07-31,Q,138.6
HPE,2024-07-31,Q,1298.67
HPQ,2024-07-31,Q,963.72
OOMA,2024-07-31,Q,26.8
AXR,2024-07-31,Q,5.29
BF.B,2024-07-31,Q,472.66
OKTA,2024-07-31,Q,169.86
BF.A,2024-07-31,Q,472.66
BBCP,2024-07-31,Q,53.53
AVGO,2024-07-31,Q,4670.58
DCI,2024-07-31,Q,120.4
CVGW,2024-07-31,Q,17.8
MDB,2024-07-31,Q,73.87
AVO,2024-07-31,Q,70.91
HOFT,2024-07-31,Q,10.71
DELL,2024-07-31,Q,705.0
ABM,2024-07-31,Q,62.76
CURV,2024-07-31,Q,104.64
BBWI,2024-07-31,Q,219.11
AVAV,2024-07-31,Q,28.21
BBY,2024-07-31,Q,215.71
MDT,2024-07-31,Q,1282.47
HSCS,2024-07-31,Q,0.86
CDMO,2024-07-31,Q,63.79
DLTH,2024-07-31,Q,31.67
HQY,2024-07-31,Q,87.32
CHPT,2024-07-31,Q,431.58
DLTR,2024-07-31,Q,214.99
ODC,2024-07-31,Q,7.29
JILL,2024-07-31,Q,15.08
LZB,2024-07-31,Q,41.83
ASO,2024-07-31,Q,72.13
M,2024-07-31,Q,277.37
BIGGQ,2024-07-31,Q,29.68
MEI,2024-07-31,Q,35.24
FL,2024-07-31,Q,94.72
DAKT,2024-07-31,Q,46.65
DKS,2024-07-31,Q,81.41
HRL,2024-07-31,Q,548.3
NG,2024-08-31,Q,334.57
CNXC,2024-08-31,Q,64.96
AZZ,2024-08-31,Q,29.82
BSET,2024-08-31,Q,8.79
BB,2024-08-31,Q,591.0
PENG,2024-08-31,Q,52.92
STZ,2024-08-31,Q,182.22
PCYO,2024-08-31,Q,24.08
RPM,2024-08-31,Q,128.7
HELE,2024-08-31,Q,22.81
GBX,2024-08-31,Q,31.13
LEVI,2024-08-31,Q,396.73
AYI,2024-08-31,Q,30.76
LEDS,2024-08-31,Q,7.2
LEN.B,2024-08-31,Q,271.24
NKE,2024-08-31,Q,1499.36
LEN,2024-08-31,Q,271.24
SCS,2024-08-31,Q,113.97
AZO,2024-08-31,Q,17.08
FUL,2024-08-31,Q,54.63
AXIL,2024-08-31,Q,6.39
LFCR,2024-08-31,Q,30.9
MU,2024-08-31,Q,1108.74
CTAS,2024-08-31,Q,403.26
APOG,2024-08-31,Q,21.93
PSMT,2024-08-31,Q,30.64
PVSP,2024-08-31,Q,5429.23
ARTW,2024-08-31,Q,5.07
LW,2024-08-31,Q,142.6
TLRY,2024-08-31,Q,875.45
WGO,2024-08-31,Q,28.95
WDFC,2024-08-31,Q,13.55
SAR,2024-08-31,Q,13.75
DRI,2024-08-31,Q,117.5
MSM,2024-08-31,Q,55.9
APLD,2024-08-31,Q,214.51
MKC,2024-08-31,Q,268.36
QEPC,2024-08-31,Q,3.4
MKC.V,2024-08-31,Q,268.36
COST,2024-08-31,Q,443.33
CUK,2024-08-31,Q,187.68
NEOG,2024-08-31,Q,216.7
EDUC,2024-08-31,Q,8.58
WS,2024-08-31,Q,50.39
MLKN,2024-08-31,Q,69.46
GIFT,2024-08-31,Q,25.93
LNN,2024-08-31,Q,10.89
LOOP,2024-08-31,Q,47.62
WBA,2024-08-31,Q,863.28
SCHL,2024-08-31,Q,28.14
VOXX,2024-08-31,Q,21.91
WOR,2024-08-31,Q,50.13
GIS,2024-08-31,Q,555.16
PRGS,2024-08-31,Q,42.9
RMCF,2024-08-31,Q,6.34
FC,2024-08-31,Q,13.09
NTIC,2024-08-31,Q,9.44
JBL,2024-08-31,Q,113.44
PAYX,2024-08-31,Q,359.9
KRUS,2024-08-31,Q,11.24
EPAC,2024-08-31,Q,54.3
JEF,2024-08-31,Q,205.49
RDUS,2024-08-31,Q,28.04
ETWO,2024-08-31,Q,342.67
ORCL,2024-08-31,Q,2770.97
KBH,2024-08-31,Q,73.33
ACI,2024-08-31,Q,579.13
NVOS,2024-08-31,Q,19.06
SNX,2024-08-31,Q,85.09
PAPL,2024-08-31,Q,7.27
ACCD,2024-08-31,Q,80.01
KMX,2024-08-31,Q,154.92
ACN,2024-08-31,Q,626.69
CMC,2024-08-31,Q,114.99
FDS,2024-08-31,Q,38.04
FEDU,2024-08-31,Q,2.12
AIR,2024-08-31,Q,35.91
CCL,2024-08-31,Q,1154.17
FDX,2024-08-31,Q,244.32
CAG,2024-08-31,Q,477.27
ADBE,2024-08-31,Q,440.2
CIFR,2024-09-30,Q,347.81
CSTAF,2024-09-30,Q,12.24
CSTL,2024-09-30,Q,28.01
CHRO,2024-09-30,Q,5.77
CHRD,2024-09-30,Q,61.88
CSSEQ,2024-09-30,Q,32.46
CHRS,2024-09-30,Q,115.21
TMUS,2024-09-30,Q,1160.49
CTKB,2024-09-30,Q,131.51
TLSI,2024-09-30,Q,30.49
TLS,2024-09-30,Q,72.26
CSPI,2024-09-30,Q,9.76
CHRW,2024-09-30,Q,118.21
TLF,2024-09-30,Q,8.42
CSR,2024-09-30,Q,16.57
CTBI,2024-09-30,Q,18.05
